Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,Price
"Apr 29, 2013",54.413,54.413,54.173,79626.5,10.2439,54.195
"Apr 30, 2013",54.235,54.255,53.655,79142.4,10.2439,53.685
"May 1, 2013",53.815,53.815,53.645,78374.7,10.67961,53.665
"May 2, 2013",53.745,53.965,53.675,79126.5,10.67961,53.835
"May 3, 2013",53.83,54.07,53.77,79280.7,10.67961,53.81
"May 6, 2013",53.815,54.255,53.785,79670.1,10.67961,54.135
"May 7, 2013",54.18,54.37,54.035,78126.7,10.67961,54.065
"May 8, 2013",54.14,54.22,54.02,79459.2,10.67961,54.085
"May 09, 2013",54.165,54.365,54.032,79474.1,10.67961,54.365
"May 10, 2013",54.25,54.9,54.25,78008.2,10.67961,54.81
"May 13, 2013",54.913,55.035,54.715,78405.1,10.67961,54.835
"May 14, 2013",54.765,54.84,54.55,78548,10.67961,54.805
"May 15, 2013",54.785,54.915,54.655,77380.8,10.67961,54.785
"May 16, 2013",54.765,54.91,54.66,75685.7,10.67961,54.785
"May 17, 2013",54.805,55.007,54.79,75110.2,10.67961,54.895
"May 20, 2013",55.06,55.145,54.958,74653.5,10.67961,55.04
"May 21, 2013",55.115,55.485,54.955,75229.1,10.67961,55.435
"May 22, 2013",55.418,55.67,55.31,78258,10.67961,55.66
"May 23, 2013",55.615,56.025,55.555,76811,10.67961,55.715
"May 24, 2013",55.65,55.83,55.455,77304.9,10.67961,55.82
"May 27, 2013",55.755,55.785,55.525,77242.3,10.67961,55.573
"May 28, 2013",55.705,56.135,55.645,76980.8,10.67961,56.115
"May 29, 2013",56.015,56.415,56.015,77675.8,10.67961,56.305
"May 30, 2013",56.205,56.47,56.045,79502.3,10.67961,56.385
"May 31, 2013",56.29,56.77,56.29,78768.3,10.67961,56.58
"Jun 3, 2013",56.515,56.84,56.43,79662,11.05769,56.675
"Jun 4, 2013",56.665,56.75,56.415,78994.8,11.05769,56.495
"Jun 5, 2013",56.45,56.855,56.315,79708.6,11.05769,56.855
"Jun 6, 2013",56.73,57.01,56.69,79646,11.05769,56.93
"Jun 07, 2013",56.845,57.135,56.688,79106,11.05769,57.065
"Jun 10, 2013",57.255,58.16,57.162,80104,11.05769,58.155
"Jun 11, 2013",58.11,58.99,58.03,80386.8,11.05769,58.34
"Jun 12, 2013",58.285,58.398,57.735,79881.5,11.05769,57.835
"Jun 13, 2013",58.115,58.575,57.935,80385.4,11.05769,58.005
"Jun 14, 2013",57.965,57.965,57.41,80073.4,11.05769,57.505
"Jun 17, 2013",57.7,58.11,57.56,80017.8,11.05769,58.11
"Jun 18, 2013",58.015,58.885,58.015,80317.1,11.05769,58.845
"Jun 19, 2013",58.765,58.925,58.62,80635.3,11.05769,58.72
"Jun 20, 2013",59.615,59.98,59.505,77226.9,11.05769,59.575
"Jun 21, 2013",59.525,59.785,59.15,76646.4,11.05769,59.275
"Jun 24, 2013",59.6,59.84,59.545,76918.7,11.05769,59.815
"Jun 25, 2013",59.765,59.795,59.435,76343.5,11.05769,59.665
"Jun 26, 2013",59.605,60.765,59.605,74873.5,11.05769,60.72
"Jun 27, 2013",60.625,60.63,60.105,74291.7,11.05769,60.195
"Jun 28, 2013",60.11,60.11,59.21,70834.6,11.05769,59.533
"Jul 1, 2013",59.47,59.603,58.966,73858.2,10.84906,59.385
"Jul 2, 2013",59.385,59.73,59.185,74739.8,10.84906,59.555
"Jul 3, 2013",59.875,60.456,59.865,75334.4,10.84906,60.226
"Jul 4, 2013",60.045,60.409,59.915,75248.9,10.84906,60.075
"Jul 5, 2013",60.195,60.6,60.015,73244,10.84906,60.23
"Jul 8, 2013",60.935,61.225,60.605,75183.5,10.84906,60.695
"Jul 09, 2013",59.81,60.49,59.72,75738,10.84906,60.102
"Jul 10, 2013",60.065,60.225,59.65,75334.9,10.84906,59.895
"Jul 11, 2013",59.815,59.99,59.335,76823.7,10.84906,59.834
"Jul 12, 2013",59.76,60.21,59.56,76689,10.84906,59.891
"Jul 15, 2013",59.945,60.09,59.78,76898.7,10.84906,59.815
"Jul 16, 2013",59.19,59.5,59.1,76476.2,10.84906,59.3
"Jul 17, 2013",59.245,59.585,59.05,77173.4,10.84906,59.33
"July 18, 2013",59.275,59.791,59.255,76488.1,10.84906,59.745
"July 19, 2013",59.73,59.87,59.305,77272,10.84906,59.34
"July 22, 2013",59.305,59.735,59.285,79042.7,10.84906,59.725
"July 23, 2013",59.725,59.88,59.5,79696.6,10.84906,59.76
"July 24, 2013",59.765,59.765,58.96,78885.2,10.84906,59.255
"July 25, 2013",59.137,59.385,58.74,78393.1,10.84906,58.965
"July 26, 2013",59.01,59.142,58.706,78502.4,10.84906,59.046
"July 29, 2013",58.955,59.555,58.955,78943.9,10.84906,59.555
"July 30, 2013",59.505,60.845,59.422,79929,10.84906,60.815
"July 31, 2013",60.715,61.2,60.36,79928.2,10.84906,60.855
"August 1, 2013",60.765,60.915,60.24,79248.5,10.74766,60.565
"August 2, 2013",60.445,61.185,60.445,79746.4,10.74766,61.105
"August 5, 2013",61.03,61.03,60.725,79426.7,10.74766,60.86
"August 6, 2013",60.882,61.876,60.78,78683.5,10.74766,60.79
"August 7, 2013",61.14,61.471,60.933,78495.4,10.74766,61.21
"August 08, 2013",61.19,61.41,60.705,79018,10.74766,60.731
"August 09, 2013",60.68,60.68,60.68,79672.3,10.74766,60.68
"August 12, 2013",60.495,61.31,60.495,81995.4,10.74766,61.125
"August 13, 2013",61.07,61.67,60.894,81151.4,10.74766,61.337
"August 14, 2013",61.19,61.57,61.15,81480.3,10.74766,61.284
"August 15, 2013",61.445,61.529,61.242,81679.9,10.74766,61.425
"Aug 16, 2013",61.365,62.015,61.335,84496.4,10.74766,61.665
"Aug 19, 2013",62.36,63.23,62.235,85919.9,10.74766,63.14
"Aug 20, 2013",63.735,64.125,63.125,87229.2,10.74766,63.125
"Aug 21, 2013",63.125,64.55,63.115,87627.3,10.74766,64.115
"Aug 22, 2013",64.805,65.565,64.545,89049.9,10.74766,64.555
"Aug 23, 2013",64.325,64.765,63.205,88173.8,10.74766,63.205
"Aug 26, 2013",63.7,64.73,63.648,88828.1,10.74766,64.3
"Aug 27, 2013",64.99,66.31,64.99,93620.8,10.74766,66.31
"Aug 28, 2013",66.905,68.805,66.905,96731.8,10.74766,68.805
"Aug 29, 2013",66.915,67.875,66.515,94023.6,10.74766,66.555
"Aug 30, 2013",67.085,67.435,65.695,92151.1,10.74766,65.705
"Sep 2, 2013",66.105,66.305,65.685,92034.7,10.69767,66.005
"Sep 3, 2013",66.295,68.255,66.255,95124,10.69767,67.635
"Sep 4, 2013",68.305,68.605,66.815,93053.5,10.69767,67.07
"Sep 5, 2013",67.005,67.005,65.535,91638.5,10.69767,66.015
"Sep 06, 2013",66.005,66.295,65.005,90578,10.69767,65.245
"Sep 09, 2013",65.245,65.245,65.245,90773.9,10.69767,65.245
"Sep 10, 2013",64.405,64.545,63.765,86870.3,10.69767,63.845
"Sep 11, 2013",63.905,64.215,63.005,86332.2,10.69767,63.275
"Sep 12, 2013",63.265,63.985,62.925,84553.8,10.69767,63.43
"Sep 13, 2013",63.755,64.185,63.36,83583,10.69767,63.38
"Sep 16, 2013",62.705,62.885,62.445,83193.5,10.69767,62.835
"Sep 17, 2013",63.355,63.635,62.955,82973.6,10.69767,63.375
"Sep 18, 2013",63.305,63.455,63.055,82307.8,10.69767,63.385
"Sep 19, 2013",61.755,62.065,61.65,84572.2,10.69767,61.775
"Sep 20, 2013",62.045,62.615,61.885,84105.5,10.69767,62.235
"Sep 23, 2013",62.255,62.725,62.255,82680.9,10.69767,62.605
"Sep 24, 2013",62.61,62.915,62.45,82449.5,10.69767,62.79
"Sep 25, 2013",62.765,62.885,62.325,82480.1,10.69767,62.445
"Sep 26, 2013",62.435,62.435,61.98,82732.6,10.69767,62.075
"Sep 27, 2013",62.075,62.575,61.773,83752.1,10.69767,62.515
"Sep 30, 2013",62.995,63.045,62.505,83045.5,10.69767,62.59
"Oct 1, 2013",62.56,62.57,62.165,80588,11.05991,62.46
"Oct 2, 2013",62.46,62.46,62.46,81555.7,11.05991,62.46
"Oct 3, 2013",62.425,62.425,61.65,81282.7,11.05991,61.735
"Oct 4, 2013",61.855,61.945,61.255,80798.5,11.05991,61.435
"Oct 7, 2013",61.505,61.955,61.495,81851.8,11.05991,61.795
"Oct 8, 2013",61.795,61.955,61.625,82249.5,11.05991,61.955
"Oct 09, 2013",62.11,62.31,61.73,80730.6,11.05991,61.88
"Oct 10, 2013",61.83,62.295,61.25,79974.6,11.05991,61.36
"Oct 11, 2013",61.21,61.38,60.96,77366.3,11.05991,61.02
"Oct 14, 2013",61.155,61.555,61.13,79026.1,11.05991,61.555
"Oct 15, 2013",61.275,61.95,61.275,78596.3,11.05991,61.84
"Oct 16, 2013",61.765,61.765,61.735,78781.9,11.05991,61.735
"Oct 17, 2013",61.56,61.74,61.14,80850.2,11.05991,61.14
"Oct 18, 2013",61.2,61.72,60.94,80629,11.05991,61.24
"Oct 21, 2013",61.355,61.595,61.345,81026.3,11.05991,61.58
"Oct 22, 2013",61.63,61.845,61.535,82192.8,11.05991,61.655
"Oct 23, 2013",61.66,61.727,61.085,82005,11.05991,61.63
"Oct 24, 2013",61.6,61.695,61.314,82591.2,11.05991,61.47
"Oct 25, 2013",61.465,61.805,61.37,83014.6,11.05991,61.465
"Oct 28, 2013",61.415,61.605,61.37,83708.3,11.05991,61.445
"Oct 29, 2013",61.535,61.735,61.321,82830.5,11.05991,61.43
"Oct 30, 2013",61.38,61.615,61.09,83039.4,11.05991,61.26
"Oct 31, 2013",61.275,61.63,61.245,81366.4,11.05991,61.624
"Nov 1, 2013",61.51,62.025,61.51,80815.9,11.46789,61.75
"Nov 4, 2013",61.75,61.75,61.75,81666.3,11.46789,61.75
"Nov 5, 2013",61.75,61.96,61.62,80621.4,11.46789,61.635
"Nov 06, 2013",62.01,62.542,61.825,82200.1,11.46789,62.4
"Nov 07, 2013",62.35,62.763,62.325,81820.8,11.46789,62.42
"Nov 08, 2013",62.402,62.834,62.402,80639.4,11.46789,62.48
"Nov 11, 2013",62.985,63.502,62.92,81150.2,11.46789,63.245
"Nov 12, 2013",63.25,63.85,63.25,81535.5,11.46789,63.72
"Nov 13, 2013",63.74,63.91,63.212,80784.6,11.46789,63.31
"Nov 14, 2013",63.31,63.35,62.96,81352.4,11.46789,63.12
"Nov 15, 2013",63.1,63.262,62.975,81431.4,11.46789,62.98
