,Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,Price,USA Inflation
701,2012-09-10,55.305,55.48,55.255,96065.4,9.137055,55.445,1.991282
702,2012-09-11,55.445,55.545,55.255,96172.5,9.137055,55.255,1.991282
703,2012-09-12,55.345,55.385,55.08,95891.1,9.137055,55.215,1.991282
704,2012-09-13,55.215,55.485,55.181000000000004,96039.4,9.137055,55.345,1.991282
705,2012-09-14,55.425,55.425,54.295,96613.8,9.137055,54.305,1.991282
706,2012-09-17,53.765,54.165,53.655,95270.2,9.137055,53.885,1.991282
707,2012-09-18,54.015,54.38,53.905,95650.3,9.137055,53.905,1.991282
708,2012-09-19,54.025,54.025,54.025,95501.7,9.137055,54.025,1.991282
709,2012-09-20,54.295,54.42,54.205,95495.3,9.137055,54.265,1.991282
710,2012-09-21,54.295,54.295,53.33,95497.5,9.137055,53.365,1.991282
711,2012-09-24,53.405,53.55,53.06,94311.4,9.137055,53.44,1.991282
712,2012-09-25,53.465,53.625,53.25,94695.5,9.137055,53.365,1.991282
713,2012-09-26,53.365,53.635,53.365,93387.7,9.137055,53.585,1.991282
714,2012-09-27,53.6,53.6,52.9,93835.7,9.137055,52.93,1.991282
715,2012-09-28,53.015,53.015,52.505,93675.1,9.137055,52.855,1.991282
716,2012-10-01,52.83,53.01,52.31,94040.9,9.59596,52.38,2.162344
717,2012-10-02,52.4,52.445,52.32,93435.7,9.59596,52.43,2.162344
718,2012-10-03,52.44,52.58,52.125,92712.4,9.59596,52.24,2.162344
719,2012-10-04,52.15,52.225,51.665,92929.1,9.59596,51.745,2.162344
720,2012-10-05,51.745,52.045,51.365,92562.8,9.59596,51.915,2.162344
721,2012-10-08,51.885,52.655,51.745,93055.5,9.59596,52.545,2.162344
722,2012-10-09,52.655,52.85,52.235,93711.5,9.59596,52.695,2.162344
723,2012-10-10,52.685,53.195,52.585,93584.0,9.59596,53.025,2.162344
724,2012-10-11,53.055,53.18,52.595,93173.2,9.59596,52.665,2.162344
725,2012-10-12,52.675,52.925,52.505,93434.6,9.59596,52.81,2.162344
726,2012-10-15,52.92,53.165,52.915,92055.7,9.59596,52.985,2.162344
727,2012-10-16,53.03,53.03,52.79,92503.4,9.59596,52.825,2.162344
728,2012-10-17,52.845,53.005,52.685,92495.9,9.59596,52.865,2.162344
729,2012-10-18,52.845,53.595,52.745,92596.9,9.59596,53.595,2.162344
730,2012-10-19,53.415,53.995,53.305,93511.4,9.59596,53.845,2.162344
731,2012-10-22,53.83,53.9,53.445,92510.6,9.59596,53.56,2.162344
732,2012-10-23,53.475,53.845,53.34,92060.3,9.59596,53.725,2.162344
733,2012-10-24,53.73,53.74,53.61,91818.2,9.59596,53.74,2.162344
734,2012-10-25,53.735,53.83,53.475,92079.4,9.59596,53.555,2.162344
735,2012-10-26,53.555,53.585,53.455,92106.3,9.59596,53.555,2.162344
736,2012-10-29,53.855,54.09,53.757,92169.5,9.59596,54.085,2.162344
737,2012-10-30,54.085,54.195,53.805,92408.4,9.59596,53.965,2.162344
738,2012-10-31,53.965,54.208999999999996,53.775,92473.6,9.59596,53.805,2.162344
739,2012-11-01,53.81,53.94,53.66,92265.6,9.547739,53.66,1.764134
740,2012-11-02,53.685,53.875,53.602,90577.2,9.547739,53.815,1.764134
741,2012-11-05,53.875,54.685,53.755,91843.3,9.547739,54.595,1.764134
742,2012-11-06,54.505,54.798,54.355,92049.6,9.547739,54.425,1.764134
743,2012-11-07,54.355,54.358000000000004,53.965,92735.0,9.547739,54.205,1.764134
744,2012-11-08,54.205,54.677,54.115,93585.1,9.547739,54.365,1.764134
745,2012-11-09,54.315,54.79,54.23,95177.9,9.547739,54.595,1.764134
746,2012-11-12,54.585,55.125,54.585,95386.7,9.547739,54.885,1.764134
747,2012-11-13,54.975,55.045,54.835,94891.9,9.547739,55.015,1.764134
748,2012-11-14,54.895,55.025,54.805,94864.5,9.547739,55.025,1.764134
749,2012-11-15,55.005,55.09,54.655,93690.9,9.547739,54.655,1.764134
750,2012-11-16,54.705,55.195,54.625,94396.7,9.547739,55.165,1.764134
751,2012-11-19,55.155,55.175,54.91,95290.0,9.547739,54.975,1.764134
752,2012-11-20,55.065,55.145,54.785,95438.3,9.547739,55.105,1.764134
753,2012-11-21,55.105,55.375,55.022,95018.2,9.547739,55.115,1.764134
754,2012-11-22,55.085,55.29,55.005,95594.5,9.547739,55.125,1.764134
755,2012-11-23,55.22,55.61,55.2,96412.2,9.547739,55.45,1.764134
756,2012-11-26,55.465,55.895,55.435,97581.6,9.547739,55.643,1.764134
757,2012-11-27,55.545,55.782,55.355,96960.5,9.547739,55.455,1.764134
758,2012-11-28,55.545,55.72,55.545,94836.7,9.547739,55.71,1.764134
759,2012-11-29,55.64,55.64,54.71,94749.9,9.547739,54.72,1.764134
760,2012-11-30,54.845,54.845,54.23,93885.8,9.547739,54.265,1.764134
761,2012-12-03,54.355,54.785,54.25,94041.0,11.16751,54.775,1.741022
762,2012-12-04,54.735,54.975,54.61,92765.1,11.16751,54.745,1.741022
763,2012-12-05,54.69,54.69,54.425,92450.0,11.16751,54.435,1.741022
764,2012-12-06,54.555,54.585,54.03,91650.4,11.16751,54.235,1.741022
765,2012-12-07,54.255,54.565,54.115,92689.2,11.16751,54.345,1.741022
766,2012-12-10,54.315,54.575,54.245,93356.9,11.16751,54.355,1.741022
767,2012-12-11,54.495,54.495,54.255,92844.5,11.16751,54.265,1.741022
768,2012-12-12,54.215,54.345,54.14,93098.0,11.16751,54.145,1.741022
769,2012-12-13,54.335,54.535,54.115,92144.8,11.16751,54.515,1.741022
770,2012-12-14,54.545,54.695,54.275,92530.4,11.16751,54.445,1.741022
771,2012-12-17,54.375,54.895,54.285,92910.1,11.16751,54.855,1.741022
772,2012-12-18,54.815,55.065,54.635,93000.6,11.16751,54.935,1.741022
773,2012-12-19,54.945,54.945,54.515,90909.0,11.16751,54.685,1.741022
774,2012-12-20,54.565,54.935,54.485,90554.7,11.16751,54.875,1.741022
775,2012-12-21,54.835,55.285,54.685,91005.9,11.16751,55.065,1.741022
776,2012-12-24,55.035,55.215,54.955,90774.7,11.16751,54.955,1.741022
777,2012-12-25,55.015,55.015,55.015,90774.7,11.16751,55.015,1.741022
778,2012-12-26,54.995,55.115,54.815,90593.0,11.16751,54.845,1.741022
779,2012-12-27,54.805,55.02,54.695,90978.0,11.16751,54.935,1.741022
780,2012-12-28,54.943999999999996,54.98,54.755,90847.6,11.16751,54.76,1.741022
781,2012-12-31,54.805,55.005,54.625,90814.4,11.16751,54.995,1.741022
782,2013-01-01,54.995,54.995,54.665,90814.4,11.61616,54.685,1.594865
783,2013-01-02,54.688,54.688,54.24,92173.9,11.61616,54.24,1.594865
784,2013-01-03,54.355,54.615,54.175,91658.7,11.61616,54.505,1.594865
785,2013-01-04,54.46,55.185,54.36,90829.5,11.61616,54.94,1.594865
786,2013-01-07,55.04,55.345,54.825,90908.3,11.61616,55.225,1.594865
787,2013-01-08,55.165,55.395,54.935,91195.9,11.61616,54.965,1.594865
788,2013-01-09,55.0,55.095,54.725,90935.9,11.61616,54.81,1.594865
789,2013-01-10,54.76,54.855,54.425,91563.9,11.61616,54.425,1.594865
790,2013-01-11,54.57,54.885,54.36,90814.4,11.61616,54.875,1.594865
791,2013-01-14,54.77,54.835,54.42,90753.4,11.61616,54.525,1.594865
792,2013-01-15,54.505,54.707,54.315,91755.3,11.61616,54.605,1.594865
793,2013-01-16,54.625,54.9,54.475,91808.2,11.61616,54.665,1.594865
794,2013-01-17,54.695,54.78,54.195,90935.7,11.61616,54.355,1.594865
795,2013-01-18,54.285,54.285,53.715,90866.6,11.61616,53.745,1.594865
796,2013-01-21,53.715,53.96,53.595,90897.2,11.61616,53.775,1.594865
797,2013-01-22,53.76,53.89,53.38,90974.2,11.61616,53.725,1.594865
798,2013-01-23,53.815,53.885,53.558,90741.1,11.61616,53.675,1.594865
799,2013-01-24,53.74,53.9,53.6,89724.3,11.61616,53.71,1.594865
800,2013-01-25,53.695,53.88,53.645,89133.7,11.61616,53.8,1.594865
801,2013-01-28,53.665,54.055,53.665,89293.6,11.61616,54.055,1.594865
802,2013-01-29,54.035,54.035,53.555,89404.8,11.61616,53.655,1.594865
803,2013-01-30,53.775,53.775,53.195,89570.1,11.61616,53.245,1.594865
804,2013-01-31,53.32,53.39,53.075,88548.0,11.61616,53.275,1.594865
805,2013-02-01,53.225,53.415,53.165,88774.1,12.0603,53.17,1.977924
806,2013-02-04,53.155,53.345,52.915,88722.8,12.0603,53.29,1.977924
807,2013-02-05,53.215,53.415,53.005,88904.7,12.0603,53.035,1.977924
808,2013-02-06,53.14,53.265,52.885,89120.3,12.0603,53.16,1.977924
809,2013-02-07,53.065,53.33,53.045,88879.4,12.0603,53.225,1.977924
810,2013-02-08,53.235,53.685,53.165,89326.4,12.0603,53.595,1.977924
811,2013-02-11,53.515,53.985,53.515,88811.5,12.0603,53.965,1.977924
812,2013-02-12,53.86,54.1,53.745,88849.7,12.0603,53.795,1.977924
813,2013-02-13,53.855,53.92,53.69,88476.3,12.0603,53.825,1.977924
814,2013-02-14,53.848,54.035,53.665,88711.2,12.0603,53.995,1.977924
815,2013-02-15,53.93,54.355,53.805,87335.6,12.0603,54.325,1.977924
816,2013-02-18,54.215,54.455,54.155,87423.5,12.0603,54.265,1.977924
817,2013-02-19,54.195,54.328,54.13,87260.6,12.0603,54.13,1.977924
818,2013-02-20,54.185,54.24,54.02,85914.0,12.0603,54.075,1.977924
819,2013-02-21,54.08,54.615,54.08,85938.6,12.0603,54.475,1.977924
820,2013-02-22,54.415,54.555,54.16,85446.3,12.0603,54.28,1.977924
821,2013-02-25,54.275,54.305,53.84,85483.0,12.0603,54.0,1.977924
822,2013-02-26,53.88,54.28,53.815,86133.5,12.0603,54.1,1.977924
823,2013-02-27,54.04,54.095,53.62,86433.0,12.0603,53.865,1.977924
824,2013-02-28,53.865,54.52,53.605,86422.3,12.0603,54.37,1.977924
825,2013-03-01,54.365,54.945,54.305,86873.4,11.442789999999999,54.905,1.473896
826,2013-03-04,54.89,55.14,54.8,86387.0,11.442789999999999,54.96,1.473896
827,2013-03-05,54.865,54.955,54.615,86641.4,11.442789999999999,54.955,1.473896
828,2013-03-06,54.92,54.92,54.62,86223.7,11.442789999999999,54.81,1.473896
829,2013-03-07,54.725,54.91,54.43,86138.0,11.442789999999999,54.46,1.473896
830,2013-03-08,54.56,54.573,54.275,85912.7,11.442789999999999,54.35,1.473896
831,2013-03-11,54.33,54.531000000000006,54.172,85913.4,11.442789999999999,54.34,1.473896
832,2013-03-12,54.415,54.428000000000004,54.075,86586.1,11.442789999999999,54.15,1.473896
833,2013-03-13,54.16,54.45,54.02,86351.9,11.442789999999999,54.37,1.473896
834,2013-03-14,54.405,54.525,54.165,86135.7,11.442789999999999,54.185,1.473896
835,2013-03-15,54.355,54.355,53.98,86228.8,11.442789999999999,54.03,1.473896
836,2013-03-18,54.01,54.35,54.01,86931.3,11.442789999999999,54.08,1.473896
837,2013-03-19,54.07,54.53,53.9,87649.0,11.442789999999999,54.5,1.473896
838,2013-03-20,54.375,54.57,54.265,87327.4,11.442789999999999,54.33,1.473896
839,2013-03-21,54.35,54.46,54.195,87618.6,11.442789999999999,54.45,1.473896
840,2013-03-22,54.29,54.435,54.256,87357.1,11.442789999999999,54.35,1.473896
841,2013-03-25,54.36,54.36,54.06,86651.4,11.442789999999999,54.3,1.473896
842,2013-03-26,54.17,54.52,54.16,86899.2,11.442789999999999,54.48,1.473896
843,2013-03-27,54.37,54.49,54.28,87171.1,11.442789999999999,54.43,1.473896
844,2013-03-28,54.385,54.475,54.27,86864.9,11.442789999999999,54.285,1.473896
845,2013-03-29,54.285,54.285,54.285,86864.9,11.442789999999999,54.285,1.473896
846,2013-04-01,54.27,54.27,54.17,86864.9,10.2439,54.17,1.063085
847,2013-04-02,54.3,54.46,54.25,85960.3,10.2439,54.43,1.063085
848,2013-04-03,54.378,54.54,54.31,85721.5,10.2439,54.53,1.063085
849,2013-04-04,54.44,54.95,54.35,84817.8,10.2439,54.89,1.063085
850,2013-04-05,54.815,54.918,54.685,85981.3,10.2439,54.81,1.063085
851,2013-04-08,54.798,54.85,54.49,85924.1,10.2439,54.61,1.063085
852,2013-04-09,54.57,54.665,54.41,86165.2,10.2439,54.48,1.063085
853,2013-04-10,54.59,54.59,54.4,85906.4,10.2439,54.42,1.063085
854,2013-04-11,54.52,54.52,54.255,85361.0,10.2439,54.305,1.063085
855,2013-04-12,54.31,54.665,54.31,83792.2,10.2439,54.52,1.063085
856,2013-04-15,54.608000000000004,54.805,54.38,76201.9,10.2439,54.55,1.063085
857,2013-04-16,54.64,54.64,53.97,74830.5,10.2439,53.97,1.063085
858,2013-04-17,54.16,54.25,53.77,75390.7,10.2439,54.18,1.063085
859,2013-04-18,54.22,54.258,53.91,75367.0,10.2439,54.03,1.063085
860,2013-04-19,53.96,54.043,53.85,76002.4,10.2439,53.94,1.063085
861,2013-04-22,53.93,54.25,53.93,77186.5,10.2439,54.21,1.063085
862,2013-04-23,54.14,54.43,54.09,76561.7,10.2439,54.31,1.063085
863,2013-04-24,54.38,54.38,54.162,77676.5,10.2439,54.26,1.063085
864,2013-04-25,54.285,54.285,54.105,78629.7,10.2439,54.105,1.063085
865,2013-04-26,54.225,54.445,54.082,80042.2,10.2439,54.38,1.063085
866,2013-04-29,54.413000000000004,54.413000000000004,54.173,79626.5,10.2439,54.195,1.063085
867,2013-04-30,54.235,54.255,53.655,79142.4,10.2439,53.685,1.063085
868,2013-05-01,53.815,53.815,53.645,78374.7,10.67961,53.665,1.361965
869,2013-05-02,53.745,53.965,53.675,79126.5,10.67961,53.835,1.361965
870,2013-05-03,53.83,54.07,53.77,79280.7,10.67961,53.81,1.361965
871,2013-05-06,53.815,54.255,53.785,79670.1,10.67961,54.135,1.361965
872,2013-05-07,54.18,54.37,54.035,78126.7,10.67961,54.065,1.361965
873,2013-05-08,54.14,54.22,54.02,79459.2,10.67961,54.085,1.361965
874,2013-05-09,54.165,54.365,54.032,79474.1,10.67961,54.365,1.361965
875,2013-05-10,54.25,54.9,54.25,78008.2,10.67961,54.81,1.361965
876,2013-05-13,54.913000000000004,55.035,54.715,78405.1,10.67961,54.835,1.361965
877,2013-05-14,54.765,54.84,54.55,78548.0,10.67961,54.805,1.361965
878,2013-05-15,54.785,54.915,54.655,77380.8,10.67961,54.785,1.361965
879,2013-05-16,54.765,54.91,54.66,75685.7,10.67961,54.785,1.361965
880,2013-05-17,54.805,55.007,54.79,75110.2,10.67961,54.895,1.361965
881,2013-05-20,55.06,55.145,54.958,74653.5,10.67961,55.04,1.361965
882,2013-05-21,55.115,55.485,54.955,75229.1,10.67961,55.435,1.361965
883,2013-05-22,55.418,55.67,55.31,78258.0,10.67961,55.66,1.361965
884,2013-05-23,55.615,56.025,55.555,76811.0,10.67961,55.715,1.361965
885,2013-05-24,55.65,55.83,55.455,77304.9,10.67961,55.82,1.361965
886,2013-05-27,55.755,55.785,55.525,77242.3,10.67961,55.573,1.361965
887,2013-05-28,55.705,56.135,55.645,76980.8,10.67961,56.115,1.361965
888,2013-05-29,56.015,56.415,56.015,77675.8,10.67961,56.305,1.361965
889,2013-05-30,56.205,56.47,56.045,79502.3,10.67961,56.385,1.361965
890,2013-05-31,56.29,56.77,56.29,78768.3,10.67961,56.58,1.361965
891,2013-06-03,56.515,56.84,56.43,79662.0,11.05769,56.675,1.754417
892,2013-06-04,56.665,56.75,56.415,78994.8,11.05769,56.495,1.754417
893,2013-06-05,56.45,56.855,56.315,79708.6,11.05769,56.855,1.754417
894,2013-06-06,56.73,57.01,56.69,79646.0,11.05769,56.93,1.754417
895,2013-06-07,56.845,57.135,56.688,79106.0,11.05769,57.065,1.754417
896,2013-06-10,57.255,58.16,57.162,80104.0,11.05769,58.155,1.754417
897,2013-06-11,58.11,58.99,58.03,80386.8,11.05769,58.34,1.754417
898,2013-06-12,58.285,58.398,57.735,79881.5,11.05769,57.835,1.754417
899,2013-06-13,58.115,58.575,57.935,80385.4,11.05769,58.005,1.754417
900,2013-06-14,57.965,57.965,57.41,80073.4,11.05769,57.505,1.754417
901,2013-06-17,57.7,58.11,57.56,80017.8,11.05769,58.11,1.754417
902,2013-06-18,58.015,58.885,58.015,80317.1,11.05769,58.845,1.754417
903,2013-06-19,58.765,58.925,58.62,80635.3,11.05769,58.72,1.754417
904,2013-06-20,59.615,59.98,59.505,77226.9,11.05769,59.575,1.754417
905,2013-06-21,59.525,59.785,59.15,76646.4,11.05769,59.275,1.754417
906,2013-06-24,59.6,59.84,59.545,76918.7,11.05769,59.815,1.754417
907,2013-06-25,59.765,59.795,59.435,76343.5,11.05769,59.665,1.754417
908,2013-06-26,59.605,60.765,59.605,74873.5,11.05769,60.72,1.754417
909,2013-06-27,60.625,60.63,60.105,74291.7,11.05769,60.195,1.754417
910,2013-06-28,60.11,60.11,59.21,70834.6,11.05769,59.533,1.754417
911,2013-07-01,59.47,59.603,58.966,73858.2,10.84906,59.385,1.960682
912,2013-07-02,59.385,59.73,59.185,74739.8,10.84906,59.555,1.960682
913,2013-07-03,59.875,60.456,59.865,75334.4,10.84906,60.226000000000006,1.960682
914,2013-07-04,60.045,60.409,59.915,75248.9,10.84906,60.075,1.960682
915,2013-07-05,60.195,60.6,60.015,73244.0,10.84906,60.23,1.960682
916,2013-07-08,60.935,61.225,60.605,75183.5,10.84906,60.695,1.960682
917,2013-07-09,59.81,60.49,59.72,75738.0,10.84906,60.102,1.960682
918,2013-07-10,60.065,60.225,59.65,75334.9,10.84906,59.895,1.960682
919,2013-07-11,59.815,59.99,59.335,76823.7,10.84906,59.833999999999996,1.960682
920,2013-07-12,59.76,60.21,59.56,76689.0,10.84906,59.891000000000005,1.960682
921,2013-07-15,59.945,60.09,59.78,76898.7,10.84906,59.815,1.960682
922,2013-07-16,59.19,59.5,59.1,76476.2,10.84906,59.3,1.960682
923,2013-07-17,59.245,59.585,59.05,77173.4,10.84906,59.33,1.960682
924,2013-07-18,59.275,59.791000000000004,59.255,76488.1,10.84906,59.745,1.960682
925,2013-07-19,59.73,59.87,59.305,77272.0,10.84906,59.34,1.960682
926,2013-07-22,59.305,59.735,59.285,79042.7,10.84906,59.725,1.960682
927,2013-07-23,59.725,59.88,59.5,79696.6,10.84906,59.76,1.960682
928,2013-07-24,59.765,59.765,58.96,78885.2,10.84906,59.255,1.960682
929,2013-07-25,59.137,59.385,58.74,78393.1,10.84906,58.965,1.960682
930,2013-07-26,59.01,59.141999999999996,58.706,78502.4,10.84906,59.04600000000001,1.960682
931,2013-07-29,58.955,59.555,58.955,78943.9,10.84906,59.555,1.960682
932,2013-07-30,59.505,60.845,59.422,79929.0,10.84906,60.815,1.960682
933,2013-07-31,60.715,61.2,60.36,79928.2,10.84906,60.855,1.960682
934,2013-08-01,60.765,60.915,60.24,79248.5,10.74766,60.565,1.518368
935,2013-08-02,60.445,61.185,60.445,79746.4,10.74766,61.105,1.518368
936,2013-08-05,61.03,61.03,60.725,79426.7,10.74766,60.86,1.518368
937,2013-08-06,60.882,61.876000000000005,60.78,78683.5,10.74766,60.79,1.518368
938,2013-08-07,61.14,61.471000000000004,60.933,78495.4,10.74766,61.21,1.518368
939,2013-08-08,61.19,61.41,60.705,79018.0,10.74766,60.731,1.518368
940,2013-08-09,60.68,60.68,60.68,79672.3,10.74766,60.68,1.518368
941,2013-08-12,60.495,61.31,60.495,81995.4,10.74766,61.125,1.518368
942,2013-08-13,61.07,61.67,60.894,81151.4,10.74766,61.336999999999996,1.518368
943,2013-08-14,61.19,61.57,61.15,81480.3,10.74766,61.284,1.518368
944,2013-08-15,61.445,61.528999999999996,61.242,81679.9,10.74766,61.425,1.518368
945,2013-08-16,61.365,62.015,61.335,84496.4,10.74766,61.665,1.518368
946,2013-08-19,62.36,63.23,62.235,85919.9,10.74766,63.14,1.518368
947,2013-08-20,63.735,64.125,63.125,87229.2,10.74766,63.125,1.518368
948,2013-08-21,63.125,64.55,63.115,87627.3,10.74766,64.115,1.518368
949,2013-08-22,64.805,65.565,64.545,89049.9,10.74766,64.555,1.518368
950,2013-08-23,64.325,64.765,63.205,88173.8,10.74766,63.205,1.518368
951,2013-08-26,63.7,64.73,63.648,88828.1,10.74766,64.3,1.518368
952,2013-08-27,64.99,66.31,64.99,93620.8,10.74766,66.31,1.518368
953,2013-08-28,66.905,68.805,66.905,96731.8,10.74766,68.805,1.518368
954,2013-08-29,66.915,67.875,66.515,94023.6,10.74766,66.555,1.518368
955,2013-08-30,67.085,67.435,65.695,92151.1,10.74766,65.705,1.518368
956,2013-09-02,66.105,66.305,65.685,92034.7,10.69767,66.005,1.184925
957,2013-09-03,66.295,68.255,66.255,95124.0,10.69767,67.635,1.184925
958,2013-09-04,68.305,68.605,66.815,93053.5,10.69767,67.07,1.184925
959,2013-09-05,67.005,67.005,65.535,91638.5,10.69767,66.015,1.184925
960,2013-09-06,66.005,66.295,65.005,90578.0,10.69767,65.245,1.184925
961,2013-09-09,65.245,65.245,65.245,90773.9,10.69767,65.245,1.184925
962,2013-09-10,64.405,64.545,63.765,86870.3,10.69767,63.845,1.184925
963,2013-09-11,63.905,64.215,63.005,86332.2,10.69767,63.275,1.184925
964,2013-09-12,63.265,63.985,62.925,84553.8,10.69767,63.43,1.184925
965,2013-09-13,63.755,64.185,63.36,83583.0,10.69767,63.38,1.184925
966,2013-09-16,62.705,62.885,62.445,83193.5,10.69767,62.835,1.184925
967,2013-09-17,63.355,63.635,62.955,82973.6,10.69767,63.375,1.184925
968,2013-09-18,63.305,63.455,63.055,82307.8,10.69767,63.385,1.184925
969,2013-09-19,61.755,62.065,61.65,84572.2,10.69767,61.775,1.184925
970,2013-09-20,62.045,62.615,61.885,84105.5,10.69767,62.235,1.184925
971,2013-09-23,62.255,62.725,62.255,82680.9,10.69767,62.605,1.184925
972,2013-09-24,62.61,62.915,62.45,82449.5,10.69767,62.79,1.184925
973,2013-09-25,62.765,62.885,62.325,82480.1,10.69767,62.445,1.184925
974,2013-09-26,62.435,62.435,61.98,82732.6,10.69767,62.075,1.184925
975,2013-09-27,62.075,62.575,61.773,83752.1,10.69767,62.515,1.184925
976,2013-09-30,62.995,63.045,62.505,83045.5,10.69767,62.59,1.184925
977,2013-10-01,62.56,62.57,62.165,80588.0,11.05991,62.46,0.9636127
978,2013-10-02,62.46,62.46,62.46,81555.7,11.05991,62.46,0.9636127
979,2013-10-03,62.425,62.425,61.65,81282.7,11.05991,61.735,0.9636127
980,2013-10-04,61.855,61.945,61.255,80798.5,11.05991,61.435,0.9636127
981,2013-10-07,61.505,61.955,61.495,81851.8,11.05991,61.795,0.9636127
982,2013-10-08,61.795,61.955,61.625,82249.5,11.05991,61.955,0.9636127
983,2013-10-09,62.11,62.31,61.73,80730.6,11.05991,61.88,0.9636127
984,2013-10-10,61.83,62.295,61.25,79974.6,11.05991,61.36,0.9636127
985,2013-10-11,61.21,61.38,60.96,77366.3,11.05991,61.02,0.9636127
986,2013-10-14,61.155,61.555,61.13,79026.1,11.05991,61.555,0.9636127
987,2013-10-15,61.275,61.95,61.275,78596.3,11.05991,61.84,0.9636127
988,2013-10-16,61.765,61.765,61.735,78781.9,11.05991,61.735,0.9636127
989,2013-10-17,61.56,61.74,61.14,80850.2,11.05991,61.14,0.9636127
990,2013-10-18,61.2,61.72,60.94,80629.0,11.05991,61.24,0.9636127
991,2013-10-21,61.355,61.595,61.345,81026.3,11.05991,61.58,0.9636127
992,2013-10-22,61.63,61.845,61.535,82192.8,11.05991,61.655,0.9636127
993,2013-10-23,61.66,61.727,61.085,82005.0,11.05991,61.63,0.9636127
994,2013-10-24,61.6,61.695,61.31399999999999,82591.2,11.05991,61.47,0.9636127
995,2013-10-25,61.465,61.805,61.37,83014.6,11.05991,61.465,0.9636127
996,2013-10-28,61.415,61.605,61.37,83708.3,11.05991,61.445,0.9636127
997,2013-10-29,61.535,61.735,61.321000000000005,82830.5,11.05991,61.43,0.9636127
998,2013-10-30,61.38,61.615,61.09,83039.4,11.05991,61.26,0.9636127
999,2013-10-31,61.275,61.63,61.245,81366.4,11.05991,61.623999999999995,0.9636127
1000,2013-11-01,61.51,62.025,61.51,80815.9,11.467889999999999,61.75,1.237072
1001,2013-11-04,61.75,61.75,61.75,81666.3,11.467889999999999,61.75,1.237072
1002,2013-11-05,61.75,61.96,61.62,80621.4,11.467889999999999,61.635,1.237072
1003,2013-11-06,62.01,62.542,61.825,82200.1,11.467889999999999,62.4,1.237072
1004,2013-11-07,62.35,62.763000000000005,62.325,81820.8,11.467889999999999,62.42,1.237072
1005,2013-11-08,62.402,62.833999999999996,62.402,80639.4,11.467889999999999,62.48,1.237072
1006,2013-11-11,62.985,63.501999999999995,62.92,81150.2,11.467889999999999,63.245,1.237072
1007,2013-11-12,63.25,63.85,63.25,81535.5,11.467889999999999,63.72,1.237072
1008,2013-11-13,63.74,63.91,63.211999999999996,80784.6,11.467889999999999,63.31,1.237072
1009,2013-11-14,63.31,63.35,62.96,81352.4,11.467889999999999,63.12,1.237072
1010,2013-11-15,63.1,63.262,62.975,81431.4,11.467889999999999,62.98,1.237072
1011,2013-11-18,62.825,62.92,62.38,80148.2,11.467889999999999,62.42,1.237072
1012,2013-11-19,62.165,62.39,61.88,79469.7,11.467889999999999,62.37,1.237072
1013,2013-11-20,62.257,62.69,62.245,78619.1,11.467889999999999,62.58,1.237072
1014,2013-11-21,62.51,63.065,62.51,78000.7,11.467889999999999,62.94,1.237072
1015,2013-11-22,63.042,63.095,62.733000000000004,78376.7,11.467889999999999,62.733000000000004,1.237072
1016,2013-11-25,62.66,62.7,62.347,77644.0,11.467889999999999,62.51,1.237072
1017,2013-11-26,62.398,62.658,62.198,77920.1,11.467889999999999,62.51,1.237072
1018,2013-11-27,62.475,62.475,62.15,77496.3,11.467889999999999,62.15,1.237072
1019,2013-11-28,62.4,62.568000000000005,62.27,77719.2,11.467889999999999,62.282,1.237072
1020,2013-11-29,62.315,62.655,62.205,78300.0,11.467889999999999,62.398999999999994,1.237072
1021,2013-12-02,62.36,62.36,61.92100000000001,76548.7,9.132421,62.325,1.501736
1022,2013-12-03,62.315,62.455,62.206,75904.7,9.132421,62.37,1.501736
1023,2013-12-04,62.38,62.543,61.912,76319.8,9.132421,62.06,1.501736
1024,2013-12-05,61.96,61.96,61.534,75526.1,9.132421,61.763000000000005,1.501736
1025,2013-12-06,61.645,61.727,61.273,75992.9,9.132421,61.435,1.501736
1026,2013-12-09,60.84,61.22,60.84,75583.8,9.132421,61.14,1.501736
1027,2013-12-10,60.99,61.305,60.949,77361.5,9.132421,61.05,1.501736
1028,2013-12-11,61.016999999999996,61.435,61.016999999999996,77258.8,9.132421,61.255,1.501736
1029,2013-12-12,61.61,61.94,61.431000000000004,75616.3,9.132421,61.82,1.501736
1030,2013-12-13,62.11,62.297,62.05,76587.3,9.132421,62.195,1.501736
1031,2013-12-16,62.06,62.22,61.625,76449.5,9.132421,61.74,1.501736
1032,2013-12-17,61.69,62.04,61.69,76331.5,9.132421,62.02,1.501736
1033,2013-12-18,61.91,62.203,61.79,76297.1,9.132421,62.1,1.501736
1034,2013-12-19,62.01,62.49,62.01,74313.5,9.132421,62.15,1.501736
1035,2013-12-20,62.415,62.465,61.93,74272.8,9.132421,62.0,1.501736
1036,2013-12-23,62.108000000000004,62.15,61.79,74308.0,9.132421,61.963,1.501736
1037,2013-12-24,61.79,61.975,61.714,74248.1,9.132421,61.755,1.501736
1038,2013-12-25,61.8,61.8,61.8,74248.1,9.132421,61.8,1.501736
1039,2013-12-26,61.78,62.17,61.77,74421.9,9.132421,62.17,1.501736
1040,2013-12-27,62.145,62.175,61.845,75207.9,9.132421,61.94,1.501736
