,Date,Price,Open,High,Low,Change %,USA Inflation
1990,2011-04-28,44.31,44.32,44.46,44.23,-0.06%,3.163631
1991,2011-04-27,44.335,44.435,44.501999999999995,44.335,-0.35%,3.163631
1992,2011-04-26,44.49,44.39,44.638000000000005,44.29,0.08%,3.163631
1993,2011-04-25,44.455,44.196999999999996,44.55,44.145,0.60%,3.163631
1994,2011-04-22,44.19,44.31,44.31,44.19,-0.43%,3.163631
1995,2011-04-21,44.38,44.21,44.45,44.12,0.24%,3.163631
1996,2011-04-20,44.275,44.355,44.455,44.265,-0.25%,3.163631
1997,2011-04-19,44.385,44.415,44.71,44.277,-0.31%,3.163631
1998,2011-04-18,44.525,44.235,44.535,44.175,0.56%,3.163631
1999,2011-04-15,44.275,44.425,44.6,44.275,-0.52%,3.163631
2000,2011-04-14,44.505,44.425,44.505,44.272,-0.04%,3.163631
2001,2011-04-13,44.525,44.575,44.602,44.415,0.72%,3.163631
2002,2011-04-12,44.205,44.275,44.275,44.18,-0.39%,3.163631
2003,2011-04-11,44.38,44.04,44.412,43.902,0.68%,3.163631
2004,2011-04-08,44.08,44.17,44.17,44.0,-0.28%,3.163631
2005,2011-04-07,44.205,44.05,44.28,43.986999999999995,0.29%,3.163631
2006,2011-04-06,44.075,44.295,44.3,44.065,-0.56%,3.163631
2007,2011-04-05,44.325,44.365,44.493,44.255,-0.16%,3.163631
2008,2011-04-04,44.395,44.415,44.435,44.272,0.00%,3.163631
2009,2011-04-01,44.395,44.505,44.545,44.395,-0.31%,3.163631
2010,2011-03-31,44.535,44.635,44.74,44.515,-0.21%,2.681603
2011,2011-03-30,44.63,44.7,44.81,44.62,-0.13%,2.681603
2012,2011-03-29,44.69,44.75,44.83,44.66,-0.25%,2.681603
2013,2011-03-28,44.8,44.66,44.918,44.6,0.21%,2.681603
2014,2011-03-25,44.705,44.635,44.727,44.525,0.07%,2.681603
2015,2011-03-24,44.675,44.775,44.915,44.675,-0.26%,2.681603
2016,2011-03-23,44.79,44.86,45.035,44.76,-0.19%,2.681603
2017,2011-03-22,44.875,44.965,45.04,44.875,-0.27%,2.681603
2018,2011-03-21,44.995,44.945,45.11,44.925,-0.04%,2.681603
2019,2011-03-18,45.015,45.115,45.155,45.005,-0.32%,2.681603
2020,2011-03-17,45.16,45.09,45.295,45.05,0.10%,2.681603
2021,2011-03-16,45.115,45.145,45.285,44.995,-0.13%,2.681603
2022,2011-03-15,45.175,45.035,45.376999999999995,44.955,0.23%,2.681603
2023,2011-03-14,45.07,45.16,45.215,44.96,-0.01%,2.681603
2024,2011-03-11,45.075,45.085,45.3,45.035,-0.11%,2.681603
2025,2011-03-10,45.125,45.015,45.2,44.875,0.49%,2.681603
2026,2011-03-09,44.905,45.1,45.1,44.905,-0.29%,2.681603
2027,2011-03-08,45.035,45.05,45.125,44.875,0.09%,2.681603
2028,2011-03-07,44.995,44.875,45.2,44.835,0.19%,2.681603
2029,2011-03-04,44.91,44.88,45.052,44.82,0.08%,2.681603
2030,2011-03-03,44.875,44.965,45.1,44.825,0.11%,2.681603
2031,2011-03-02,44.825,44.955,44.955,44.815,-0.07%,2.681603
2032,2011-03-01,44.855,45.285,45.285,44.845,-0.91%,2.681603
2033,2011-02-28,45.265,45.225,45.315,45.18,-0.02%,2.107585
2034,2011-02-25,45.275,45.495,45.495,45.275,-0.34%,2.107585
2035,2011-02-24,45.43,45.145,45.513000000000005,44.96,0.78%,2.107585
2036,2011-02-23,45.08,45.28,45.31,45.03,-0.21%,2.107585
2037,2011-02-22,45.175,45.0,45.355,44.875,0.51%,2.107585
2038,2011-02-21,44.945,45.075,45.205,44.925,-0.38%,2.107585
2039,2011-02-18,45.115,45.35,45.35,45.135,-0.33%,2.107585
2040,2011-02-17,45.265,45.535,45.535,45.265,-0.31%,2.107585
2041,2011-02-16,45.405,45.535,45.535,45.345,-0.22%,2.107585
2042,2011-02-15,45.505,45.415,45.555,45.375,0.17%,2.107585
2043,2011-02-14,45.43,45.49,45.61,45.43,-0.41%,2.107585
2044,2011-02-11,45.615,45.74,45.795,45.535,-0.09%,2.107585
2045,2011-02-10,45.655,45.49,45.765,45.295,0.30%,2.107585
2046,2011-02-09,45.52,45.31,45.53,45.08,0.63%,2.107585
2047,2011-02-08,45.235,45.315,45.43,45.165,-0.20%,2.107585
2048,2011-02-07,45.325,45.515,45.665,45.315,-0.55%,2.107585
2049,2011-02-04,45.575,45.565,45.695,45.445,0.02%,2.107585
2050,2011-02-03,45.565,45.635,45.695,45.445,-0.01%,2.107585
2051,2011-02-02,45.57,45.43,45.705,45.37,0.26%,2.107585
2052,2011-02-01,45.45,45.92,45.95,45.42,-0.82%,2.107585
2053,2011-01-31,45.825,45.825,46.035,45.745,-0.21%,1.6318469999999998
2054,2011-01-28,45.92,45.59,45.92,45.42,0.90%,1.6318469999999998
2055,2011-01-27,45.51,45.51,45.69,45.41,0.08%,1.6318469999999998
2056,2011-01-26,45.475,45.735,45.735,45.475,-0.51%,1.6318469999999998
2057,2011-01-25,45.71,45.47,45.82,45.43,0.53%,1.6318469999999998
2058,2011-01-24,45.47,45.56,45.71,45.47,-0.35%,1.6318469999999998
2059,2011-01-21,45.63,45.56,45.79,45.46,-0.12%,1.6318469999999998
2060,2011-01-20,45.685,45.465,45.845,45.235,0.78%,1.6318469999999998
2061,2011-01-19,45.33,45.41,45.55,45.26,-0.25%,1.6318469999999998
2062,2011-01-18,45.445,45.53,45.58,45.315,-0.04%,1.6318469999999998
2063,2011-01-17,45.465,45.305,45.665,45.195,0.22%,1.6318469999999998
2064,2011-01-14,45.365,45.095,45.465,44.985,0.51%,1.6318469999999998
2065,2011-01-13,45.135,45.145,45.285,44.905,0.26%,1.6318469999999998
2066,2011-01-12,45.02,45.1,45.225,45.02,-0.30%,1.6318469999999998
2067,2011-01-11,45.155,45.47,45.47,45.075,-0.43%,1.6318469999999998
2068,2011-01-10,45.35,45.29,45.57,45.235,-0.01%,1.6318469999999998
2069,2011-01-07,45.355,45.255,45.535,45.135,0.00%,1.6318469999999998
2070,2011-01-06,45.355,45.347,45.45,45.115,0.07%,1.6318469999999998
2071,2011-01-05,45.325,45.005,45.465,44.905,0.90%,1.6318469999999998
2072,2011-01-04,44.92,44.61,45.11,44.53,0.66%,1.6318469999999998
2073,2011-01-03,44.625,44.635,44.805,44.575,-0.20%,1.6318469999999998
2074,2010-12-31,44.713,44.963,44.963,44.662,-0.26%,1.495723
2075,2010-12-30,44.83,45.06,45.06,44.82,-0.27%,1.495723
2076,2010-12-29,44.95,45.1,45.165,44.95,-0.06%,1.495723
2077,2010-12-28,44.975,45.265,45.265,44.975,-0.34%,1.495723
2078,2010-12-27,45.13,44.99,45.3,44.92,0.22%,1.495723
2079,2010-12-24,45.03,45.18,45.26,44.99,-0.10%,1.495723
2080,2010-12-23,45.075,45.1,45.185,44.915,0.10%,1.495723
2081,2010-12-22,45.03,45.245,45.28,44.97,-0.40%,1.495723
2082,2010-12-21,45.21,45.49,45.49,45.14,-0.32%,1.495723
2083,2010-12-20,45.355,45.155,45.675,45.135,0.40%,1.495723
2084,2010-12-17,45.175,45.465,45.465,45.175,-0.62%,1.495723
2085,2010-12-16,45.455,45.41,45.625,45.225,0.21%,1.495723
2086,2010-12-15,45.358000000000004,44.953,45.578,44.836999999999996,0.95%,1.495723
2087,2010-12-14,44.93,45.145,45.145,44.87,-0.58%,1.495723
2088,2010-12-13,45.192,44.933,45.278,44.853,0.47%,1.495723
2089,2010-12-10,44.98,45.23,45.37,44.97,-0.38%,1.495723
2090,2010-12-09,45.15,45.077,45.335,44.91,0.29%,1.495723
2091,2010-12-08,45.02,44.83,45.22,44.71,0.42%,1.495723
2092,2010-12-07,44.83,44.78,44.88,44.59,0.01%,1.495723
2093,2010-12-06,44.825,44.835,45.055,44.745,-0.20%,1.495723
2094,2010-12-03,44.915,45.125,45.225,44.905,-0.52%,1.495723
2095,2010-12-02,45.15,45.39,45.405,45.07,-0.32%,1.495723
2096,2010-12-01,45.295,45.905,45.905,45.275,-1.10%,1.495723
2097,2010-11-30,45.8,45.95,46.13,45.75,-0.05%,1.143161
2098,2010-11-29,45.825,45.775,46.02,45.68,0.00%,1.143161
2099,2010-11-26,45.825,45.54,45.91,45.35,0.57%,1.143161
2100,2010-11-25,45.565,45.705,45.766999999999996,45.47,-0.33%,1.143161
2101,2010-11-24,45.715,45.575,45.905,45.42,0.33%,1.143161
2102,2010-11-23,45.565,45.43,45.76,45.325,0.22%,1.143161
2103,2010-11-22,45.465,45.215,45.505,45.035,0.42%,1.143161
2104,2010-11-19,45.275,45.265,45.415,45.105,0.03%,1.143161
2105,2010-11-18,45.26,45.02,45.59,44.97,0.32%,1.143161
2106,2010-11-17,45.115,45.335,45.335,45.035,-0.45%,1.143161
2107,2010-11-16,45.32,45.2,45.55,44.99,0.24%,1.143161
2108,2010-11-15,45.21,44.72,45.26,44.58,0.95%,1.143161
2109,2010-11-12,44.785,44.505,44.885,44.195,0.58%,1.143161
2110,2010-11-11,44.525,44.325,44.525,44.145,0.51%,1.143161
2111,2010-11-10,44.3,44.33,44.465,44.2,-0.11%,1.143161
2112,2010-11-09,44.35,44.39,44.48,44.21,0.00%,1.143161
2113,2010-11-08,44.35,43.89,44.47,43.83,0.97%,1.143161
2114,2010-11-05,43.925,43.975,43.975,43.865,-0.17%,1.143161
2115,2010-11-04,44.0,44.22,44.355,44.0,-0.80%,1.143161
2116,2010-11-03,44.355,44.315,44.427,44.135,-0.03%,1.143161
2117,2010-11-02,44.37,44.355,44.485,44.265,-0.22%,1.143161
2118,2010-11-01,44.47,44.275,44.485,44.205,0.33%,1.143161
2119,2010-10-29,44.325,44.325,44.585,44.245,-0.15%,1.172188
2120,2010-10-28,44.39,44.42,44.58,44.23,-0.13%,1.172188
2121,2010-10-27,44.45,44.395,44.635,44.315,0.02%,1.172188
2122,2010-10-26,44.44,44.305,44.555,44.185,0.19%,1.172188
2123,2010-10-25,44.355,44.445,44.45,44.255,-0.36%,1.172188
2124,2010-10-22,44.515,44.265,44.615,44.165,0.46%,1.172188
2125,2010-10-21,44.31,44.195,44.435,44.155,0.12%,1.172188
2126,2010-10-20,44.255,44.335,44.505,44.215,-0.23%,1.172188
2127,2010-10-19,44.355,44.215,44.51,44.005,0.20%,1.172188
2128,2010-10-18,44.265,44.055,44.425,44.015,0.43%,1.172188
2129,2010-10-15,44.075,44.105,44.275,43.995,-0.07%,1.172188
2130,2010-10-14,44.105,44.285,44.325,44.055,-0.59%,1.172188
2131,2010-10-13,44.365,44.475,44.595,44.305,-0.34%,1.172188
2132,2010-10-12,44.515,44.345,44.79,44.255,0.25%,1.172188
2133,2010-10-11,44.405,44.345,44.445,44.185,-0.02%,1.172188
2134,2010-10-08,44.415,44.175,44.52,44.135,0.49%,1.172188
2135,2010-10-07,44.2,44.175,44.435,44.055,-0.06%,1.172188
2136,2010-10-06,44.225,44.445,44.575,44.175,-0.54%,1.172188
2137,2010-10-05,44.465,44.535,44.79,44.415,-0.26%,1.172188
2138,2010-10-04,44.58,44.325,44.645,44.205,0.46%,1.172188
2139,2010-10-01,44.375,44.555,44.845,44.365,-0.44%,1.172188
2140,2010-09-30,44.57,44.67,44.67,44.55,-0.32%,1.143683
2141,2010-09-29,44.715,44.965,45.105,44.715,-0.61%,1.143683
2142,2010-09-28,44.99,44.97,45.295,44.83,-0.04%,1.143683
2143,2010-09-27,45.01,45.065,45.205,44.935,-0.22%,1.143683
2144,2010-09-24,45.11,45.41,45.61,45.11,-0.80%,1.143683
2145,2010-09-23,45.475,45.595,45.745,45.475,-0.24%,1.143683
2146,2010-09-22,45.585,45.625,45.625,45.415,-0.18%,1.143683
2147,2010-09-21,45.665,45.665,45.835,45.465,-0.09%,1.143683
2148,2010-09-20,45.705,45.795,45.885,45.585,-0.33%,1.143683
2149,2010-09-17,45.855,46.085,46.128,45.785,-0.63%,1.143683
2150,2010-09-16,46.145,46.145,46.415,46.075,-0.12%,1.143683
2151,2010-09-15,46.2,46.16,46.46,46.08,-0.15%,1.143683
2152,2010-09-14,46.27,46.27,46.465,46.07,-0.09%,1.143683
2153,2010-09-13,46.31,46.22,46.415,46.1,0.05%,1.143683
2154,2010-09-10,46.285,46.295,46.363,46.225,-0.16%,1.143683
2155,2010-09-09,46.36,46.46,46.648,46.21,-0.28%,1.143683
2156,2010-09-08,46.492,46.797,46.843,46.358000000000004,-0.73%,1.143683
2157,2010-09-07,46.835,46.505,46.91,46.235,0.63%,1.143683
2158,2010-09-06,46.54,46.395,46.655,46.155,0.12%,1.143683
2159,2010-09-03,46.485,46.605,46.75,46.395,-0.51%,1.143683
2160,2010-09-02,46.725,46.595,46.86,46.415,0.11%,1.143683
2161,2010-09-01,46.675,47.045,47.045,46.575,-0.83%,1.143683
2162,2010-08-31,47.065,46.875,47.15,46.505,0.32%,1.148105
2163,2010-08-30,46.915,46.725,46.935,46.385,0.22%,1.148105
2164,2010-08-27,46.81,46.755,47.01,46.565,-0.07%,1.148105
2165,2010-08-26,46.845,46.825,46.91,46.505,-0.13%,1.148105
2166,2010-08-25,46.905,46.805,47.03,46.555,0.00%,1.148105
2167,2010-08-24,46.905,46.555,47.01,46.275,0.56%,1.148105
2168,2010-08-23,46.645,46.565,46.72,46.285,0.06%,1.148105
2169,2010-08-20,46.615,46.445,46.79,46.185,0.22%,1.148105
2170,2010-08-19,46.513000000000005,46.407,46.513000000000005,46.258,-0.10%,1.148105
2171,2010-08-18,46.56,46.495,46.7,46.215,-0.18%,1.148105
2172,2010-08-17,46.645,46.645,46.715,46.355,-0.33%,1.148105
2173,2010-08-16,46.8,46.545,46.895,46.375,0.38%,1.148105
2174,2010-08-13,46.625,46.645,46.835,46.375,-0.31%,1.148105
2175,2010-08-12,46.77,46.575,47.035,46.415,0.14%,1.148105
2176,2010-08-11,46.705,46.245,46.71,46.055,0.66%,1.148105
2177,2010-08-10,46.4,45.99,46.435,45.76,0.60%,1.148105
2178,2010-08-09,46.125,45.885,46.155,45.735,0.30%,1.148105
2179,2010-08-06,45.985,45.995,46.203,45.755,-0.22%,1.148105
2180,2010-08-05,46.085,45.905,46.29,45.735,0.42%,1.148105
2181,2010-08-04,45.89,46.05,46.315,45.76,-0.60%,1.148105
2182,2010-08-03,46.165,46.085,46.245,45.815,-0.17%,1.148105
2183,2010-08-02,46.245,46.325,46.325,46.095,-0.34%,1.148105
2184,2010-07-30,46.405,46.405,46.615,46.315,-0.28%,1.235193
2185,2010-07-29,46.537,46.635,46.755,46.325,-0.48%,1.235193
2186,2010-07-28,46.76,46.585,46.8,46.415,0.23%,1.235193
2187,2010-07-27,46.655,47.045,47.045,46.645,-0.85%,1.235193
2188,2010-07-26,47.055,46.845,47.055,46.635,0.30%,1.235193
2189,2010-07-23,46.915,47.105,47.105,46.745,-0.45%,1.235193
2190,2010-07-22,47.125,47.065,47.35,46.865,-0.08%,1.235193
2191,2010-07-21,47.165,47.175,47.325,46.905,-0.23%,1.235193
2192,2010-07-20,47.275,47.085,47.435,46.925,0.34%,1.235193
2193,2010-07-19,47.115,46.605,47.13,46.605,0.83%,1.235193
2194,2010-07-16,46.725,46.635,46.945,46.245,0.24%,1.235193
2195,2010-07-15,46.615,46.565,46.78,46.315,-0.19%,1.235193
2196,2010-07-14,46.705,46.685,46.835,46.405,-0.14%,1.235193
2197,2010-07-13,46.77,46.655,46.95,46.325,0.18%,1.235193
2198,2010-07-12,46.685,46.575,46.885,46.345,0.04%,1.235193
2199,2010-07-09,46.665,46.685,46.795,46.535,-0.41%,1.235193
2200,2010-07-08,46.857,46.885,46.94,46.575,-0.35%,1.235193
2201,2010-07-07,47.02,46.655,47.155,46.425,0.53%,1.235193
2202,2010-07-06,46.77,46.79,46.93,46.55,-0.01%,1.235193
2203,2010-07-05,46.775,46.465,46.845,46.315,0.41%,1.235193
2204,2010-07-02,46.585,46.475,46.815,46.285,0.00%,1.235193
2205,2010-07-01,46.585,46.345,46.778,46.295,0.30%,1.235193
2206,2010-06-30,46.445,46.345,46.695,46.185,-0.09%,1.0533489999999999
2207,2010-06-29,46.485,46.075,46.605,45.885,0.61%,1.0533489999999999
2208,2010-06-28,46.205,46.015,46.235,45.805,0.28%,1.0533489999999999
2209,2010-06-25,46.075,46.425,46.655,46.075,-0.90%,1.0533489999999999
2210,2010-06-24,46.495,46.095,46.585,45.805,0.69%,1.0533489999999999
2211,2010-06-23,46.175,46.245,46.355,45.945,0.28%,1.0533489999999999
2212,2010-06-22,46.045,45.585,46.305,45.515,0.81%,1.0533489999999999
2213,2010-06-21,45.675,45.965,45.965,45.535,-0.78%,1.0533489999999999
2214,2010-06-18,46.035,46.075,46.285,45.925,-0.41%,1.0533489999999999
2215,2010-06-17,46.225,46.325,46.655,46.115,-0.37%,1.0533489999999999
2216,2010-06-16,46.395,46.265,46.675,46.105,0.06%,1.0533489999999999
2217,2010-06-15,46.365,46.475,46.785,46.195,-0.28%,1.0533489999999999
2218,2010-06-14,46.495,46.725,46.725,46.405,-0.60%,1.0533489999999999
2219,2010-06-11,46.775,46.745,46.93,46.365,0.00%,1.0533489999999999
2220,2010-06-10,46.775,46.925,47.105,46.675,-0.51%,1.0533489999999999
2221,2010-06-09,47.015,46.755,47.145,46.575,0.34%,1.0533489999999999
2222,2010-06-08,46.855,47.035,47.155,46.835,-0.50%,1.0533489999999999
2223,2010-06-07,47.09,46.835,47.455,46.585,0.44%,1.0533489999999999
2224,2010-06-04,46.885,46.495,46.885,46.355,0.48%,1.0533489999999999
2225,2010-06-03,46.66,46.86,46.86,46.35,-0.69%,1.0533489999999999
2226,2010-06-02,46.985,47.048,47.275,46.725,-0.36%,1.0533489999999999
2227,2010-06-01,47.155,46.305,47.205,46.185,1.70%,1.0533489999999999
2228,2010-05-31,46.365,46.225,46.595,46.175,0.09%,2.020986
2229,2010-05-28,46.325,46.645,46.785,46.325,-0.90%,2.020986
2230,2010-05-27,46.745,47.025,47.075,46.725,-0.81%,2.020986
2231,2010-05-26,47.125,47.725,47.725,47.095,-0.82%,2.020986
2232,2010-05-25,47.515,46.845,47.765,46.725,1.15%,2.020986
2233,2010-05-24,46.975,46.955,47.035,46.595,0.11%,2.020986
2234,2010-05-21,46.925,46.835,47.355,46.785,0.23%,2.020986
2235,2010-05-20,46.815,46.195,46.825,46.005,0.97%,2.020986
2236,2010-05-19,46.365,45.455,46.415,45.385,1.69%,2.020986
2237,2010-05-18,45.595,45.405,45.695,45.345,0.18%,2.020986
2238,2010-05-17,45.515,45.145,45.795,45.065,0.53%,2.020986
2239,2010-05-14,45.275,44.975,45.285,44.875,0.44%,2.020986
2240,2010-05-13,45.075,44.825,45.165,44.785,0.22%,2.020986
2241,2010-05-12,44.975,45.335,45.39,44.875,-0.27%,2.020986
2242,2010-05-11,45.095,44.765,45.35,44.685,0.55%,2.020986
2243,2010-05-10,44.85,45.385,45.385,44.755,-1.57%,2.020986
2244,2010-05-07,45.565,45.395,45.75,45.345,0.18%,2.020986
2245,2010-05-06,45.485,44.795,45.485,44.745,1.47%,2.020986
2246,2010-05-05,44.825,44.505,44.986999999999995,44.475,0.47%,2.020986
2247,2010-05-04,44.615,44.455,44.64,44.335,0.21%,2.020986
2248,2010-05-03,44.52,44.205,44.605,44.185,0.55%,2.020986
2249,2010-04-30,44.275,44.425,44.49,44.225,-0.57%,2.236447
2250,2010-04-29,44.53,44.64,44.66,44.45,-0.26%,2.236447
2251,2010-04-28,44.645,44.445,44.755,44.355,0.45%,2.236447
2252,2010-04-27,44.445,44.325,44.485,44.155,0.11%,2.236447
2253,2010-04-26,44.395,44.285,44.43,44.145,0.18%,2.236447
2254,2010-04-23,44.315,44.415,44.655,44.315,-0.49%,2.236447
2255,2010-04-22,44.535,44.555,44.605,44.275,-0.04%,2.236447
2256,2010-04-21,44.555,44.385,44.57,44.235,0.09%,2.236447
2257,2010-04-20,44.515,44.655,44.655,44.415,-0.49%,2.236447
2258,2010-04-19,44.735,44.235,44.755,44.195,1.04%,2.236447
2259,2010-04-16,44.275,44.285,44.605,44.215,-0.16%,2.236447
2260,2010-04-15,44.345,44.165,44.515,44.075,0.29%,2.236447
2261,2010-04-14,44.215,44.455,44.455,44.175,-0.74%,2.236447
2262,2010-04-13,44.545,44.345,44.705,44.295,0.13%,2.236447
2263,2010-04-12,44.485,44.175,44.53,44.125,0.70%,2.236447
2264,2010-04-09,44.175,44.345,44.465,44.165,-0.43%,2.236447
2265,2010-04-08,44.365,44.355,44.718,44.315,-0.14%,2.236447
2266,2010-04-07,44.427,44.328,44.603,44.287,0.00%,2.236447
2267,2010-04-06,44.425,44.375,44.585,44.275,0.09%,2.236447
2268,2010-04-05,44.385,44.735,44.805,44.375,-0.85%,2.236447
2269,2010-04-02,44.765,44.715,44.765,44.625,-0.11%,2.236447
2270,2010-04-01,44.815,44.925,44.925,44.625,-0.02%,2.236447
2271,2010-03-31,44.825,44.935,45.205,44.825,-0.44%,2.313959
2272,2010-03-30,45.025,44.825,45.17,44.775,0.29%,2.313959
2273,2010-03-29,44.895,45.065,45.175,44.815,-0.53%,2.313959
2274,2010-03-26,45.135,45.525,45.555,45.125,-0.65%,2.313959
2275,2010-03-25,45.43,45.42,45.71,45.28,-0.00%,2.313959
2276,2010-03-24,45.431999999999995,45.343,45.653,45.242,-0.01%,2.313959
2277,2010-03-23,45.435,45.425,45.635,45.295,-0.13%,2.313959
2278,2010-03-22,45.495,45.525,45.615,45.335,0.09%,2.313959
2279,2010-03-19,45.455,45.345,45.538000000000004,45.275,-0.04%,2.313959
2280,2010-03-18,45.475,45.345,45.555,45.235,0.18%,2.313959
2281,2010-03-17,45.395,45.455,45.505,45.295,-0.27%,2.313959
2282,2010-03-16,45.52,45.48,45.62,45.39,-0.10%,2.313959
2283,2010-03-15,45.565,45.455,45.69,45.265,0.22%,2.313959
2284,2010-03-12,45.465,45.505,45.565,45.375,-0.11%,2.313959
2285,2010-03-11,45.515,45.335,45.638000000000005,45.255,0.21%,2.313959
2286,2010-03-10,45.42,45.48,45.543,45.34,-0.37%,2.313959
2287,2010-03-09,45.59,45.55,45.66,45.47,0.12%,2.313959
2288,2010-03-08,45.535,45.455,45.545,45.395,0.18%,2.313959
2289,2010-03-05,45.455,45.795,45.835,45.455,-0.74%,2.313959
2290,2010-03-04,45.795,45.695,45.895,45.515,0.21%,2.313959
2291,2010-03-03,45.7,45.71,45.93,45.57,-0.01%,2.313959
2292,2010-03-02,45.70399999999999,46.023999999999994,46.093999999999994,45.70399999999999,-0.65%,2.313959
2293,2010-03-01,46.005,46.085,46.147,45.955,-0.22%,2.313959
2294,2010-02-26,46.105,46.285,46.345,46.075,-0.60%,2.143332
2295,2010-02-25,46.385,46.365,46.535,46.125,0.19%,2.143332
2296,2010-02-24,46.295,46.265,46.375,46.045,0.04%,2.143332
2297,2010-02-23,46.275,46.125,46.275,45.955,0.33%,2.143332
2298,2010-02-22,46.125,46.135,46.265,45.975,-0.10%,2.143332
2299,2010-02-19,46.17,46.27,46.51,46.0,-0.18%,2.143332
2300,2010-02-18,46.255,46.075,46.355,45.925,0.17%,2.143332
2301,2010-02-17,46.175,45.885,46.175,45.745,0.48%,2.143332
2302,2010-02-16,45.955,46.355,46.315,45.955,-0.86%,2.143332
2303,2010-02-15,46.355,46.325,46.465,46.255,-0.15%,2.143332
2304,2010-02-12,46.425,46.445,46.515,46.185,0.15%,2.143332
2305,2010-02-11,46.355,46.355,46.525,46.325,-0.02%,2.143332
2306,2010-02-10,46.365,46.315,46.685,46.205,-0.09%,2.143332
2307,2010-02-09,46.405,46.765,46.815,46.385,-0.94%,2.143332
2308,2010-02-08,46.845,46.555,46.89,46.395,0.43%,2.143332
2309,2010-02-05,46.645,46.275,46.775,46.075,0.89%,2.143332
2310,2010-02-04,46.235,45.995,46.285,45.785,0.68%,2.143332
2311,2010-02-03,45.925,46.045,46.155,45.925,-0.43%,2.143332
2312,2010-02-02,46.125,46.075,46.335,45.955,-0.03%,2.143332
2313,2010-02-01,46.14,46.16,46.45,46.03,0.03%,2.143332
2314,2010-01-29,46.125,46.275,46.445,46.075,-0.27%,2.625709
2315,2010-01-28,46.25,46.38,46.47,46.15,0.13%,2.625709
2316,2010-01-27,46.19,45.87,46.54,45.87,0.73%,2.625709
2317,2010-01-26,45.855,45.995,45.995,45.855,-0.48%,2.625709
2318,2010-01-25,46.075,46.175,46.275,46.025,-0.32%,2.625709
2319,2010-01-22,46.225,46.305,46.355,46.025,-0.01%,2.625709
2320,2010-01-21,46.23,45.78,46.23,45.72,0.81%,2.625709
2321,2010-01-20,45.86,45.8,46.13,45.54,0.22%,2.625709
2322,2010-01-19,45.76,45.66,45.9,45.36,0.25%,2.625709
2323,2010-01-18,45.645,45.785,45.855,45.515,-0.32%,2.625709
2324,2010-01-15,45.79,45.62,45.83,45.41,0.42%,2.625709
2325,2010-01-14,45.6,45.49,45.72,45.4,0.23%,2.625709
2326,2010-01-13,45.495,45.735,45.775,45.415,-0.36%,2.625709
2327,2010-01-12,45.66,45.14,45.75,45.1,0.88%,2.625709
2328,2010-01-11,45.26,45.51,45.51,45.23,-0.46%,2.625709
2329,2010-01-08,45.47,45.68,45.9,45.47,-0.39%,2.625709
2330,2010-01-07,45.65,45.61,45.89,45.57,-0.10%,2.625709
2331,2010-01-06,45.695,46.165,46.205,45.695,-1.10%,2.625709
2332,2010-01-05,46.205,46.305,46.305,46.045,-0.19%,2.625709
2333,2010-01-04,46.295,46.545,46.655,46.245,-0.69%,2.625709
2334,2010-01-01,46.615,46.61,46.677,46.59,0.44%,2.625709
