,Date,Open,INR Gold Price per Troy,IND Inflation,USA Inflation,Foreign direct investment net inflows (% of GDP) - IND,Foreign direct investment net inflows (% of GDP),Today Price
762,2012-12-04,54.735,92765.1,11.16751,1.741022,1.312934337,1.549619613,54.745
763,2012-12-05,54.69,92450,11.16751,1.741022,1.312934337,1.549619613,54.435
764,2012-12-06,54.555,91650.4,11.16751,1.741022,1.312934337,1.549619613,54.235
765,2012-12-07,54.255,92689.2,11.16751,1.741022,1.312934337,1.549619613,54.345
766,2012-12-10,54.315,93356.9,11.16751,1.741022,1.312934337,1.549619613,54.355
767,2012-12-11,54.495,92844.5,11.16751,1.741022,1.312934337,1.549619613,54.265
768,2012-12-12,54.215,93098,11.16751,1.741022,1.312934337,1.549619613,54.145
769,2012-12-13,54.335,92144.8,11.16751,1.741022,1.312934337,1.549619613,54.515
770,2012-12-14,54.545,92530.4,11.16751,1.741022,1.312934337,1.549619613,54.445
771,2012-12-17,54.375,92910.1,11.16751,1.741022,1.312934337,1.549619613,54.855
772,2012-12-18,54.815,93000.6,11.16751,1.741022,1.312934337,1.549619613,54.935
773,2012-12-19,54.945,90909,11.16751,1.741022,1.312934337,1.549619613,54.685
774,2012-12-20,54.565,90554.7,11.16751,1.741022,1.312934337,1.549619613,54.875
775,2012-12-21,54.835,91005.9,11.16751,1.741022,1.312934337,1.549619613,55.065
776,2012-12-24,55.035,90774.7,11.16751,1.741022,1.312934337,1.549619613,54.955
777,2012-12-25,55.015,90774.7,11.16751,1.741022,1.312934337,1.549619613,55.015
778,2012-12-26,54.995,90593,11.16751,1.741022,1.312934337,1.549619613,54.845
779,2012-12-27,54.805,90978,11.16751,1.741022,1.312934337,1.549619613,54.935
780,2012-12-28,54.944,90847.6,11.16751,1.741022,1.312934337,1.549619613,54.76
781,2012-12-31,54.805,90814.4,11.16751,1.741022,1.312934337,1.549619613,54.995
782,2013-01-01,54.995,90814.4,11.61616,1.594865,1.516275965,1.726212183,54.685
783,2013-01-02,54.688,92173.9,11.61616,1.594865,1.516275965,1.726212183,54.24
784,2013-01-03,54.355,91658.7,11.61616,1.594865,1.516275965,1.726212183,54.505
785,2013-01-04,54.46,90829.5,11.61616,1.594865,1.516275965,1.726212183,54.94
786,2013-01-07,55.04,90908.3,11.61616,1.594865,1.516275965,1.726212183,55.225
787,2013-01-08,55.165,91195.9,11.61616,1.594865,1.516275965,1.726212183,54.965
788,2013-01-09,55,90935.9,11.61616,1.594865,1.516275965,1.726212183,54.81
789,2013-01-10,54.76,91563.9,11.61616,1.594865,1.516275965,1.726212183,54.425
790,2013-01-11,54.57,90814.4,11.61616,1.594865,1.516275965,1.726212183,54.875
791,2013-01-14,54.77,90753.4,11.61616,1.594865,1.516275965,1.726212183,54.525
792,2013-01-15,54.505,91755.3,11.61616,1.594865,1.516275965,1.726212183,54.605
793,2013-01-16,54.625,91808.2,11.61616,1.594865,1.516275965,1.726212183,54.665
794,2013-01-17,54.695,90935.7,11.61616,1.594865,1.516275965,1.726212183,54.355
795,2013-01-18,54.285,90866.6,11.61616,1.594865,1.516275965,1.726212183,53.745
796,2013-01-21,53.715,90897.2,11.61616,1.594865,1.516275965,1.726212183,53.775
797,2013-01-22,53.76,90974.2,11.61616,1.594865,1.516275965,1.726212183,53.725
798,2013-01-23,53.815,90741.1,11.61616,1.594865,1.516275965,1.726212183,53.675
799,2013-01-24,53.74,89724.3,11.61616,1.594865,1.516275965,1.726212183,53.71
800,2013-01-25,53.695,89133.7,11.61616,1.594865,1.516275965,1.726212183,53.8
801,2013-01-28,53.665,89293.6,11.61616,1.594865,1.516275965,1.726212183,54.055
802,2013-01-29,54.035,89404.8,11.61616,1.594865,1.516275965,1.726212183,53.655
803,2013-01-30,53.775,89570.1,11.61616,1.594865,1.516275965,1.726212183,53.245
804,2013-01-31,53.32,88548,11.61616,1.594865,1.516275965,1.726212183,53.275
805,2013-02-01,53.225,88774.1,12.0603,1.977924,1.516275965,1.726212183,53.17
806,2013-02-04,53.155,88722.8,12.0603,1.977924,1.516275965,1.726212183,53.29
807,2013-02-05,53.215,88904.7,12.0603,1.977924,1.516275965,1.726212183,53.035
808,2013-02-06,53.14,89120.3,12.0603,1.977924,1.516275965,1.726212183,53.16
809,2013-02-07,53.065,88879.4,12.0603,1.977924,1.516275965,1.726212183,53.225
810,2013-02-08,53.235,89326.4,12.0603,1.977924,1.516275965,1.726212183,53.595
811,2013-02-11,53.515,88811.5,12.0603,1.977924,1.516275965,1.726212183,53.965
812,2013-02-12,53.86,88849.7,12.0603,1.977924,1.516275965,1.726212183,53.795
813,2013-02-13,53.855,88476.3,12.0603,1.977924,1.516275965,1.726212183,53.825
814,2013-02-14,53.848,88711.2,12.0603,1.977924,1.516275965,1.726212183,53.995
815,2013-02-15,53.93,87335.6,12.0603,1.977924,1.516275965,1.726212183,54.325
816,2013-02-18,54.215,87423.5,12.0603,1.977924,1.516275965,1.726212183,54.265
817,2013-02-19,54.195,87260.6,12.0603,1.977924,1.516275965,1.726212183,54.13
818,2013-02-20,54.185,85914,12.0603,1.977924,1.516275965,1.726212183,54.075
819,2013-02-21,54.08,85938.6,12.0603,1.977924,1.516275965,1.726212183,54.475
820,2013-02-22,54.415,85446.3,12.0603,1.977924,1.516275965,1.726212183,54.28
821,2013-02-25,54.275,85483,12.0603,1.977924,1.516275965,1.726212183,54
822,2013-02-26,53.88,86133.5,12.0603,1.977924,1.516275965,1.726212183,54.1
823,2013-02-27,54.04,86433,12.0603,1.977924,1.516275965,1.726212183,53.865
824,2013-02-28,53.865,86422.3,12.0603,1.977924,1.516275965,1.726212183,54.37
825,2013-03-01,54.365,86873.4,11.44279,1.473896,1.516275965,1.726212183,54.905
826,2013-03-04,54.89,86387,11.44279,1.473896,1.516275965,1.726212183,54.96
827,2013-03-05,54.865,86641.4,11.44279,1.473896,1.516275965,1.726212183,54.955
828,2013-03-06,54.92,86223.7,11.44279,1.473896,1.516275965,1.726212183,54.81
829,2013-03-07,54.725,86138,11.44279,1.473896,1.516275965,1.726212183,54.46
830,2013-03-08,54.56,85912.7,11.44279,1.473896,1.516275965,1.726212183,54.35
831,2013-03-11,54.33,85913.4,11.44279,1.473896,1.516275965,1.726212183,54.34
832,2013-03-12,54.415,86586.1,11.44279,1.473896,1.516275965,1.726212183,54.15
833,2013-03-13,54.16,86351.9,11.44279,1.473896,1.516275965,1.726212183,54.37
834,2013-03-14,54.405,86135.7,11.44279,1.473896,1.516275965,1.726212183,54.185
835,2013-03-15,54.355,86228.8,11.44279,1.473896,1.516275965,1.726212183,54.03
836,2013-03-18,54.01,86931.3,11.44279,1.473896,1.516275965,1.726212183,54.08
837,2013-03-19,54.07,87649,11.44279,1.473896,1.516275965,1.726212183,54.5
838,2013-03-20,54.375,87327.4,11.44279,1.473896,1.516275965,1.726212183,54.33
839,2013-03-21,54.35,87618.6,11.44279,1.473896,1.516275965,1.726212183,54.45
840,2013-03-22,54.29,87357.1,11.44279,1.473896,1.516275965,1.726212183,54.35
841,2013-03-25,54.36,86651.4,11.44279,1.473896,1.516275965,1.726212183,54.3
842,2013-03-26,54.17,86899.2,11.44279,1.473896,1.516275965,1.726212183,54.48
843,2013-03-27,54.37,87171.1,11.44279,1.473896,1.516275965,1.726212183,54.43
844,2013-03-28,54.385,86864.9,11.44279,1.473896,1.516275965,1.726212183,54.285
845,2013-03-29,54.285,86864.9,11.44279,1.473896,1.516275965,1.726212183,54.285
846,2013-04-01,54.27,86864.9,10.2439,1.063085,1.516275965,1.726212183,54.17
847,2013-04-02,54.3,85960.3,10.2439,1.063085,1.516275965,1.726212183,54.43
848,2013-04-03,54.378,85721.5,10.2439,1.063085,1.516275965,1.726212183,54.53
849,2013-04-04,54.44,84817.8,10.2439,1.063085,1.516275965,1.726212183,54.89
850,2013-04-05,54.815,85981.3,10.2439,1.063085,1.516275965,1.726212183,54.81
851,2013-04-08,54.798,85924.1,10.2439,1.063085,1.516275965,1.726212183,54.61
852,2013-04-09,54.57,86165.2,10.2439,1.063085,1.516275965,1.726212183,54.48
853,2013-04-10,54.59,85906.4,10.2439,1.063085,1.516275965,1.726212183,54.42
854,2013-04-11,54.52,85361,10.2439,1.063085,1.516275965,1.726212183,54.305
855,2013-04-12,54.31,83792.2,10.2439,1.063085,1.516275965,1.726212183,54.52
856,2013-04-15,54.608,76201.9,10.2439,1.063085,1.516275965,1.726212183,54.55
857,2013-04-16,54.64,74830.5,10.2439,1.063085,1.516275965,1.726212183,53.97
858,2013-04-17,54.16,75390.7,10.2439,1.063085,1.516275965,1.726212183,54.18
859,2013-04-18,54.22,75367,10.2439,1.063085,1.516275965,1.726212183,54.03
860,2013-04-19,53.96,76002.4,10.2439,1.063085,1.516275965,1.726212183,53.94
861,2013-04-22,53.93,77186.5,10.2439,1.063085,1.516275965,1.726212183,54.21
862,2013-04-23,54.14,76561.7,10.2439,1.063085,1.516275965,1.726212183,54.31
863,2013-04-24,54.38,77676.5,10.2439,1.063085,1.516275965,1.726212183,54.26
864,2013-04-25,54.285,78629.7,10.2439,1.063085,1.516275965,1.726212183,54.105
865,2013-04-26,54.225,80042.2,10.2439,1.063085,1.516275965,1.726212183,54.38
866,2013-04-29,54.413,79626.5,10.2439,1.063085,1.516275965,1.726212183,54.195
867,2013-04-30,54.235,79142.4,10.2439,1.063085,1.516275965,1.726212183,53.685
868,2013-05-01,53.815,78374.7,10.67961,1.361965,1.516275965,1.726212183,53.665
869,2013-05-02,53.745,79126.5,10.67961,1.361965,1.516275965,1.726212183,53.835
870,2013-05-03,53.83,79280.7,10.67961,1.361965,1.516275965,1.726212183,53.81
871,2013-05-06,53.815,79670.1,10.67961,1.361965,1.516275965,1.726212183,54.135
872,2013-05-07,54.18,78126.7,10.67961,1.361965,1.516275965,1.726212183,54.065
873,2013-05-08,54.14,79459.2,10.67961,1.361965,1.516275965,1.726212183,54.085
874,2013-05-09,54.165,79474.1,10.67961,1.361965,1.516275965,1.726212183,54.365
875,2013-05-10,54.25,78008.2,10.67961,1.361965,1.516275965,1.726212183,54.81
876,2013-05-13,54.913,78405.1,10.67961,1.361965,1.516275965,1.726212183,54.835
877,2013-05-14,54.765,78548,10.67961,1.361965,1.516275965,1.726212183,54.805
878,2013-05-15,54.785,77380.8,10.67961,1.361965,1.516275965,1.726212183,54.785
879,2013-05-16,54.765,75685.7,10.67961,1.361965,1.516275965,1.726212183,54.785
880,2013-05-17,54.805,75110.2,10.67961,1.361965,1.516275965,1.726212183,54.895
881,2013-05-20,55.06,74653.5,10.67961,1.361965,1.516275965,1.726212183,55.04
882,2013-05-21,55.115,75229.1,10.67961,1.361965,1.516275965,1.726212183,55.435
883,2013-05-22,55.418,78258,10.67961,1.361965,1.516275965,1.726212183,55.66
884,2013-05-23,55.615,76811,10.67961,1.361965,1.516275965,1.726212183,55.715
885,2013-05-24,55.65,77304.9,10.67961,1.361965,1.516275965,1.726212183,55.82
886,2013-05-27,55.755,77242.3,10.67961,1.361965,1.516275965,1.726212183,55.573
887,2013-05-28,55.705,76980.8,10.67961,1.361965,1.516275965,1.726212183,56.115
888,2013-05-29,56.015,77675.8,10.67961,1.361965,1.516275965,1.726212183,56.305
889,2013-05-30,56.205,79502.3,10.67961,1.361965,1.516275965,1.726212183,56.385
890,2013-05-31,56.29,78768.3,10.67961,1.361965,1.516275965,1.726212183,56.58
891,2013-06-03,56.515,79662,11.05769,1.754417,1.516275965,1.726212183,56.675
892,2013-06-04,56.665,78994.8,11.05769,1.754417,1.516275965,1.726212183,56.495
893,2013-06-05,56.45,79708.6,11.05769,1.754417,1.516275965,1.726212183,56.855
894,2013-06-06,56.73,79646,11.05769,1.754417,1.516275965,1.726212183,56.93
895,2013-06-07,56.845,79106,11.05769,1.754417,1.516275965,1.726212183,57.065
896,2013-06-10,57.255,80104,11.05769,1.754417,1.516275965,1.726212183,58.155
897,2013-06-11,58.11,80386.8,11.05769,1.754417,1.516275965,1.726212183,58.34
898,2013-06-12,58.285,79881.5,11.05769,1.754417,1.516275965,1.726212183,57.835
899,2013-06-13,58.115,80385.4,11.05769,1.754417,1.516275965,1.726212183,58.005
900,2013-06-14,57.965,80073.4,11.05769,1.754417,1.516275965,1.726212183,57.505
901,2013-06-17,57.7,80017.8,11.05769,1.754417,1.516275965,1.726212183,58.11
902,2013-06-18,58.015,80317.1,11.05769,1.754417,1.516275965,1.726212183,58.845
903,2013-06-19,58.765,80635.3,11.05769,1.754417,1.516275965,1.726212183,58.72
904,2013-06-20,59.615,77226.9,11.05769,1.754417,1.516275965,1.726212183,59.575
905,2013-06-21,59.525,76646.4,11.05769,1.754417,1.516275965,1.726212183,59.275
906,2013-06-24,59.6,76918.7,11.05769,1.754417,1.516275965,1.726212183,59.815
907,2013-06-25,59.765,76343.5,11.05769,1.754417,1.516275965,1.726212183,59.665
908,2013-06-26,59.605,74873.5,11.05769,1.754417,1.516275965,1.726212183,60.72
909,2013-06-27,60.625,74291.7,11.05769,1.754417,1.516275965,1.726212183,60.195
910,2013-06-28,60.11,70834.6,11.05769,1.754417,1.516275965,1.726212183,59.533
911,2013-07-01,59.47,73858.2,10.84906,1.960682,1.516275965,1.726212183,59.385
912,2013-07-02,59.385,74739.8,10.84906,1.960682,1.516275965,1.726212183,59.555
913,2013-07-03,59.875,75334.4,10.84906,1.960682,1.516275965,1.726212183,60.226
914,2013-07-04,60.045,75248.9,10.84906,1.960682,1.516275965,1.726212183,60.075
915,2013-07-05,60.195,73244,10.84906,1.960682,1.516275965,1.726212183,60.23
916,2013-07-08,60.935,75183.5,10.84906,1.960682,1.516275965,1.726212183,60.695
917,2013-07-09,59.81,75738,10.84906,1.960682,1.516275965,1.726212183,60.102
918,2013-07-10,60.065,75334.9,10.84906,1.960682,1.516275965,1.726212183,59.895
919,2013-07-11,59.815,76823.7,10.84906,1.960682,1.516275965,1.726212183,59.834
920,2013-07-12,59.76,76689,10.84906,1.960682,1.516275965,1.726212183,59.891
921,2013-07-15,59.945,76898.7,10.84906,1.960682,1.516275965,1.726212183,59.815
922,2013-07-16,59.19,76476.2,10.84906,1.960682,1.516275965,1.726212183,59.3
923,2013-07-17,59.245,77173.4,10.84906,1.960682,1.516275965,1.726212183,59.33
924,2013-07-18,59.275,76488.1,10.84906,1.960682,1.516275965,1.726212183,59.745
925,2013-07-19,59.73,77272,10.84906,1.960682,1.516275965,1.726212183,59.34
926,2013-07-22,59.305,79042.7,10.84906,1.960682,1.516275965,1.726212183,59.725
927,2013-07-23,59.725,79696.6,10.84906,1.960682,1.516275965,1.726212183,59.76
928,2013-07-24,59.765,78885.2,10.84906,1.960682,1.516275965,1.726212183,59.255
929,2013-07-25,59.137,78393.1,10.84906,1.960682,1.516275965,1.726212183,58.965
930,2013-07-26,59.01,78502.4,10.84906,1.960682,1.516275965,1.726212183,59.046
931,2013-07-29,58.955,78943.9,10.84906,1.960682,1.516275965,1.726212183,59.555
932,2013-07-30,59.505,79929,10.84906,1.960682,1.516275965,1.726212183,60.815
933,2013-07-31,60.715,79928.2,10.84906,1.960682,1.516275965,1.726212183,60.855
934,2013-08-01,60.765,79248.5,10.74766,1.518368,1.516275965,1.726212183,60.565
935,2013-08-02,60.445,79746.4,10.74766,1.518368,1.516275965,1.726212183,61.105
936,2013-08-05,61.03,79426.7,10.74766,1.518368,1.516275965,1.726212183,60.86
937,2013-08-06,60.882,78683.5,10.74766,1.518368,1.516275965,1.726212183,60.79
938,2013-08-07,61.14,78495.4,10.74766,1.518368,1.516275965,1.726212183,61.21
939,2013-08-08,61.19,79018,10.74766,1.518368,1.516275965,1.726212183,60.731
940,2013-08-09,60.68,79672.3,10.74766,1.518368,1.516275965,1.726212183,60.68
941,2013-08-12,60.495,81995.4,10.74766,1.518368,1.516275965,1.726212183,61.125
942,2013-08-13,61.07,81151.4,10.74766,1.518368,1.516275965,1.726212183,61.337
943,2013-08-14,61.19,81480.3,10.74766,1.518368,1.516275965,1.726212183,61.284
944,2013-08-15,61.445,81679.9,10.74766,1.518368,1.516275965,1.726212183,61.425
945,2013-08-16,61.365,84496.4,10.74766,1.518368,1.516275965,1.726212183,61.665
946,2013-08-19,62.36,85919.9,10.74766,1.518368,1.516275965,1.726212183,63.14
947,2013-08-20,63.735,87229.2,10.74766,1.518368,1.516275965,1.726212183,63.125
948,2013-08-21,63.125,87627.3,10.74766,1.518368,1.516275965,1.726212183,64.115
949,2013-08-22,64.805,89049.9,10.74766,1.518368,1.516275965,1.726212183,64.555
950,2013-08-23,64.325,88173.8,10.74766,1.518368,1.516275965,1.726212183,63.205
951,2013-08-26,63.7,88828.1,10.74766,1.518368,1.516275965,1.726212183,64.3
952,2013-08-27,64.99,93620.8,10.74766,1.518368,1.516275965,1.726212183,66.31
953,2013-08-28,66.905,96731.8,10.74766,1.518368,1.516275965,1.726212183,68.805
954,2013-08-29,66.915,94023.6,10.74766,1.518368,1.516275965,1.726212183,66.555
955,2013-08-30,67.085,92151.1,10.74766,1.518368,1.516275965,1.726212183,65.705
956,2013-09-02,66.105,92034.7,10.69767,1.184925,1.516275965,1.726212183,66.005
957,2013-09-03,66.295,95124,10.69767,1.184925,1.516275965,1.726212183,67.635
958,2013-09-04,68.305,93053.5,10.69767,1.184925,1.516275965,1.726212183,67.07
959,2013-09-05,67.005,91638.5,10.69767,1.184925,1.516275965,1.726212183,66.015
960,2013-09-06,66.005,90578,10.69767,1.184925,1.516275965,1.726212183,65.245
961,2013-09-09,65.245,90773.9,10.69767,1.184925,1.516275965,1.726212183,65.245
962,2013-09-10,64.405,86870.3,10.69767,1.184925,1.516275965,1.726212183,63.845
963,2013-09-11,63.905,86332.2,10.69767,1.184925,1.516275965,1.726212183,63.275
964,2013-09-12,63.265,84553.8,10.69767,1.184925,1.516275965,1.726212183,63.43
965,2013-09-13,63.755,83583,10.69767,1.184925,1.516275965,1.726212183,63.38
966,2013-09-16,62.705,83193.5,10.69767,1.184925,1.516275965,1.726212183,62.835
967,2013-09-17,63.355,82973.6,10.69767,1.184925,1.516275965,1.726212183,63.375
968,2013-09-18,63.305,82307.8,10.69767,1.184925,1.516275965,1.726212183,63.385
969,2013-09-19,61.755,84572.2,10.69767,1.184925,1.516275965,1.726212183,61.775
970,2013-09-20,62.045,84105.5,10.69767,1.184925,1.516275965,1.726212183,62.235
971,2013-09-23,62.255,82680.9,10.69767,1.184925,1.516275965,1.726212183,62.605
972,2013-09-24,62.61,82449.5,10.69767,1.184925,1.516275965,1.726212183,62.79
973,2013-09-25,62.765,82480.1,10.69767,1.184925,1.516275965,1.726212183,62.445
974,2013-09-26,62.435,82732.6,10.69767,1.184925,1.516275965,1.726212183,62.075
975,2013-09-27,62.075,83752.1,10.69767,1.184925,1.516275965,1.726212183,62.515
976,2013-09-30,62.995,83045.5,10.69767,1.184925,1.516275965,1.726212183,62.59
977,2013-10-01,62.56,80588,11.05991,0.9636127,1.516275965,1.726212183,62.46
978,2013-10-02,62.46,81555.7,11.05991,0.9636127,1.516275965,1.726212183,62.46
979,2013-10-03,62.425,81282.7,11.05991,0.9636127,1.516275965,1.726212183,61.735
980,2013-10-04,61.855,80798.5,11.05991,0.9636127,1.516275965,1.726212183,61.435
981,2013-10-07,61.505,81851.8,11.05991,0.9636127,1.516275965,1.726212183,61.795
982,2013-10-08,61.795,82249.5,11.05991,0.9636127,1.516275965,1.726212183,61.955
983,2013-10-09,62.11,80730.6,11.05991,0.9636127,1.516275965,1.726212183,61.88
984,2013-10-10,61.83,79974.6,11.05991,0.9636127,1.516275965,1.726212183,61.36
985,2013-10-11,61.21,77366.3,11.05991,0.9636127,1.516275965,1.726212183,61.02
986,2013-10-14,61.155,79026.1,11.05991,0.9636127,1.516275965,1.726212183,61.555
987,2013-10-15,61.275,78596.3,11.05991,0.9636127,1.516275965,1.726212183,61.84
988,2013-10-16,61.765,78781.9,11.05991,0.9636127,1.516275965,1.726212183,61.735
989,2013-10-17,61.56,80850.2,11.05991,0.9636127,1.516275965,1.726212183,61.14
990,2013-10-18,61.2,80629,11.05991,0.9636127,1.516275965,1.726212183,61.24
991,2013-10-21,61.355,81026.3,11.05991,0.9636127,1.516275965,1.726212183,61.58
992,2013-10-22,61.63,82192.8,11.05991,0.9636127,1.516275965,1.726212183,61.655
993,2013-10-23,61.66,82005,11.05991,0.9636127,1.516275965,1.726212183,61.63
994,2013-10-24,61.6,82591.2,11.05991,0.9636127,1.516275965,1.726212183,61.47
995,2013-10-25,61.465,83014.6,11.05991,0.9636127,1.516275965,1.726212183,61.465
996,2013-10-28,61.415,83708.3,11.05991,0.9636127,1.516275965,1.726212183,61.445
997,2013-10-29,61.535,82830.5,11.05991,0.9636127,1.516275965,1.726212183,61.43
998,2013-10-30,61.38,83039.4,11.05991,0.9636127,1.516275965,1.726212183,61.26
999,2013-10-31,61.275,81366.4,11.05991,0.9636127,1.516275965,1.726212183,61.624
1000,2013-11-01,61.51,80815.9,11.46789,1.237072,1.516275965,1.726212183,61.75
1001,2013-11-04,61.75,81666.3,11.46789,1.237072,1.516275965,1.726212183,61.75
1002,2013-11-05,61.75,80621.4,11.46789,1.237072,1.516275965,1.726212183,61.635
1003,2013-11-06,62.01,82200.1,11.46789,1.237072,1.516275965,1.726212183,62.4
1004,2013-11-07,62.35,81820.8,11.46789,1.237072,1.516275965,1.726212183,62.42
1005,2013-11-08,62.402,80639.4,11.46789,1.237072,1.516275965,1.726212183,62.48
1006,2013-11-11,62.985,81150.2,11.46789,1.237072,1.516275965,1.726212183,63.245
1007,2013-11-12,63.25,81535.5,11.46789,1.237072,1.516275965,1.726212183,63.72
1008,2013-11-13,63.74,80784.6,11.46789,1.237072,1.516275965,1.726212183,63.31
1009,2013-11-14,63.31,81352.4,11.46789,1.237072,1.516275965,1.726212183,63.12
1010,2013-11-15,63.1,81431.4,11.46789,1.237072,1.516275965,1.726212183,62.98
1011,2013-11-18,62.825,80148.2,11.46789,1.237072,1.516275965,1.726212183,62.42
1012,2013-11-19,62.165,79469.7,11.46789,1.237072,1.516275965,1.726212183,62.37
1013,2013-11-20,62.257,78619.1,11.46789,1.237072,1.516275965,1.726212183,62.58
1014,2013-11-21,62.51,78000.7,11.46789,1.237072,1.516275965,1.726212183,62.94
1015,2013-11-22,63.042,78376.7,11.46789,1.237072,1.516275965,1.726212183,62.733
1016,2013-11-25,62.66,77644,11.46789,1.237072,1.516275965,1.726212183,62.51
1017,2013-11-26,62.398,77920.1,11.46789,1.237072,1.516275965,1.726212183,62.51
1018,2013-11-27,62.475,77496.3,11.46789,1.237072,1.516275965,1.726212183,62.15
1019,2013-11-28,62.4,77719.2,11.46789,1.237072,1.516275965,1.726212183,62.282
1020,2013-11-29,62.315,78300,11.46789,1.237072,1.516275965,1.726212183,62.399
1021,2013-12-02,62.36,76548.7,9.132421,1.501736,1.516275965,1.726212183,62.325
1022,2013-12-03,62.315,75904.7,9.132421,1.501736,1.516275965,1.726212183,62.37
1023,2013-12-04,62.38,76319.8,9.132421,1.501736,1.516275965,1.726212183,62.06
1024,2013-12-05,61.96,75526.1,9.132421,1.501736,1.516275965,1.726212183,61.763
1025,2013-12-06,61.645,75992.9,9.132421,1.501736,1.516275965,1.726212183,61.435
1026,2013-12-09,60.84,75583.8,9.132421,1.501736,1.516275965,1.726212183,61.14
1027,2013-12-10,60.99,77361.5,9.132421,1.501736,1.516275965,1.726212183,61.05
1028,2013-12-11,61.017,77258.8,9.132421,1.501736,1.516275965,1.726212183,61.255
1029,2013-12-12,61.61,75616.3,9.132421,1.501736,1.516275965,1.726212183,61.82
1030,2013-12-13,62.11,76587.3,9.132421,1.501736,1.516275965,1.726212183,62.195
1031,2013-12-16,62.06,76449.5,9.132421,1.501736,1.516275965,1.726212183,61.74
1032,2013-12-17,61.69,76331.5,9.132421,1.501736,1.516275965,1.726212183,62.02
1033,2013-12-18,61.91,76297.1,9.132421,1.501736,1.516275965,1.726212183,62.1
1034,2013-12-19,62.01,74313.5,9.132421,1.501736,1.516275965,1.726212183,62.15
1035,2013-12-20,62.415,74272.8,9.132421,1.501736,1.516275965,1.726212183,62
1036,2013-12-23,62.108,74308,9.132421,1.501736,1.516275965,1.726212183,61.963
1037,2013-12-24,61.79,74248.1,9.132421,1.501736,1.516275965,1.726212183,61.755
1038,2013-12-25,61.8,74248.1,9.132421,1.501736,1.516275965,1.726212183,61.8
1039,2013-12-26,61.78,74421.9,9.132421,1.501736,1.516275965,1.726212183,62.17
1040,2013-12-27,62.145,75207.9,9.132421,1.501736,1.516275965,1.726212183,61.94
1041,2013-12-30,61.998,74624.8,9.132421,1.501736,1.516275965,1.726212183,61.92
1042,2013-12-31,61.802,74504.3,9.132421,1.501736,1.516275965,1.726212183,61.81
1043,2014-01-01,61.828,74504.3,7.239819,1.578947,1.695658786,1.445155213,61.91
1044,2014-01-02,61.892,76201.1,7.239819,1.578947,1.695658786,1.445155213,62.27
1045,2014-01-03,62.347,76795.2,7.239819,1.578947,1.695658786,1.445155213,62.19
1046,2014-01-06,62.355,77697.4,7.239819,1.578947,1.695658786,1.445155213,62.315
1047,2014-01-07,62.405,76497.8,7.239819,1.578947,1.695658786,1.445155213,62.305
1048,2014-01-08,62.215,75909.6,7.239819,1.578947,1.695658786,1.445155213,62.165
1049,2014-01-09,62.125,76091.7,7.239819,1.578947,1.695658786,1.445155213,62.095
1050,2014-01-10,62.005,77075.1,7.239819,1.578947,1.695658786,1.445155213,61.907
1051,2014-01-13,61.605,76845.6,7.239819,1.578947,1.695658786,1.445155213,61.525
1052,2014-01-14,61.49,77061.1,7.239819,1.578947,1.695658786,1.445155213,61.49
1053,2014-01-15,61.67,76082,7.239819,1.578947,1.695658786,1.445155213,61.58
1054,2014-01-16,61.655,76426.7,7.239819,1.578947,1.695658786,1.445155213,61.54
1055,2014-01-17,61.485,76843.7,7.239819,1.578947,1.695658786,1.445155213,61.545
1056,2014-01-20,61.675,77341.6,7.239819,1.578947,1.695658786,1.445155213,61.625
1057,2014-01-21,61.545,76582.7,7.239819,1.578947,1.695658786,1.445155213,61.885
1058,2014-01-22,61.905,76749.6,7.239819,1.578947,1.695658786,1.445155213,61.82
1059,2014-01-23,61.815,78255.5,7.239819,1.578947,1.695658786,1.445155213,61.933
1060,2014-01-24,61.945,79174.8,7.239819,1.578947,1.695658786,1.445155213,62.695
1061,2014-01-27,62.885,79714,7.239819,1.578947,1.695658786,1.445155213,63.105
1062,2014-01-28,63.195,78397.1,7.239819,1.578947,1.695658786,1.445155213,62.575
1063,2014-01-29,62.345,78949.4,7.239819,1.578947,1.695658786,1.445155213,62.475
1064,2014-01-30,62.905,77873.7,7.239819,1.578947,1.695658786,1.445155213,62.565
1065,2014-01-31,62.405,78381.4,6.726458,1.578947,1.695658786,1.445155213,62.685
1066,2014-02-03,62.705,79117.9,6.726458,1.126349,1.695658786,1.445155213,62.565
1067,2014-02-04,62.655,78287.5,6.726458,1.126349,1.695658786,1.445155213,62.53
1068,2014-02-05,62.39,78450.1,6.726458,1.126349,1.695658786,1.445155213,62.6
1069,2014-02-06,62.37,78559.5,6.726458,1.126349,1.695658786,1.445155213,62.38
1070,2014-02-07,62.305,78526.8,6.726458,1.126349,1.695658786,1.445155213,62.305
1071,2014-02-10,62.375,79633.7,6.726458,1.126349,1.695658786,1.445155213,62.455
1072,2014-02-11,62.355,79830.1,6.726458,1.126349,1.695658786,1.445155213,62.225
1073,2014-02-12,62.105,80077.9,6.726458,1.126349,1.695658786,1.445155213,62.095
1074,2014-02-13,62.005,80825,6.726458,1.126349,1.695658786,1.445155213,62.425
1075,2014-02-14,62.245,81958.8,6.726458,1.126349,1.695658786,1.445155213,61.855
1076,2014-02-17,61.965,82218.7,6.726458,1.126349,1.695658786,1.445155213,61.845
1077,2014-02-18,62.02,82187,6.726458,1.126349,1.695658786,1.445155213,62.18
