,Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,USA Inflation,"Foreign direct investment, net inflows (% of GDP) - IND","Foreign direct investment, net inflows (% of GDP)",Price
1783,2016-09-30,66.802,66.873,66.51,88052,4.135338,1.463784,1.954884827,2.65487752,66.556
1784,2016-10-02,66.557,66.557,66.557,88052,3.345725,1.635988,1.954884827,2.65487752,66.557
1785,2016-10-03,66.555,66.61,66.43,87383.7,3.345725,1.635988,1.954884827,2.65487752,66.546
1786,2016-10-04,66.494,66.63,66.373,85371.5,3.345725,1.635988,1.954884827,2.65487752,66.609
1787,2016-10-05,66.613,66.675,66.505,84472.2,3.345725,1.635988,1.954884827,2.65487752,66.572
1788,2016-10-06,66.574,66.796,66.554,83656.3,3.345725,1.635988,1.954884827,2.65487752,66.697
1789,2016-10-07,66.696,66.89,66.535,83991.7,3.345725,1.635988,1.954884827,2.65487752,66.602
1790,2016-10-09,66.601,66.601,66.601,83991.7,3.345725,1.635988,1.954884827,2.65487752,66.601
1791,2016-10-10,66.602,66.62,66.473,83835.8,3.345725,1.635988,1.954884827,2.65487752,66.492
1792,2016-10-11,66.508,66.862,66.494,83433.1,3.345725,1.635988,1.954884827,2.65487752,66.834
1793,2016-10-12,66.819,66.885,66.73,83636.1,3.345725,1.635988,1.954884827,2.65487752,66.812
1794,2016-10-13,66.827,66.99,66.73,84383.1,3.345725,1.635988,1.954884827,2.65487752,66.794
1795,2016-10-14,66.794,66.91,66.64,83516.7,3.345725,1.635988,1.954884827,2.65487752,66.717
1796,2016-10-16,66.715,66.715,66.715,83516.7,3.345725,1.635988,1.954884827,2.65487752,66.715
1797,2016-10-17,66.718,66.9,66.715,83880.2,3.345725,1.635988,1.954884827,2.65487752,66.789
1798,2016-10-18,66.789,66.802,66.65,83916.9,3.345725,1.635988,1.954884827,2.65487752,66.733
1799,2016-10-19,66.74,66.775,66.61,84640.9,3.345725,1.635988,1.954884827,2.65487752,66.645
1800,2016-10-20,66.638,66.87,66.61,84971.6,3.345725,1.635988,1.954884827,2.65487752,66.83
1801,2016-10-21,66.852,67.005,66.76,84669,3.345725,1.635988,1.954884827,2.65487752,66.926
1802,2016-10-23,66.921,66.921,66.921,84669,3.345725,1.635988,1.954884827,2.65487752,66.921
1803,2016-10-24,66.921,66.935,66.766,84575.4,3.345725,1.635988,1.954884827,2.65487752,66.845
1804,2016-10-25,66.851,66.94,66.74,84856.2,3.345725,1.635988,1.954884827,2.65487752,66.806
1805,2016-10-26,66.812,66.9,66.758,84893.5,3.345725,1.635988,1.954884827,2.65487752,66.863
1806,2016-10-27,66.862,66.963,66.79,84655.1,3.345725,1.635988,1.954884827,2.65487752,66.881
1807,2016-10-28,66.894,66.934,66.691,85019.2,3.345725,1.635988,1.954884827,2.65487752,66.778
1808,2016-10-30,66.791,66.791,66.791,85019.2,3.345725,1.635988,1.954884827,2.65487752,66.791
1809,2016-10-31,66.779,66.8,66.65,84952.4,3.345725,1.635988,1.954884827,2.65487752,66.686
1810,2016-11-01,66.685,66.78,66.66,85987.9,2.592592,1.692537,1.954884827,2.65487752,66.696
1811,2016-11-02,66.695,66.87,66.63,87048.4,2.592592,1.692537,1.954884827,2.65487752,66.762
1812,2016-11-03,66.778,66.798,66.63,86835.2,2.592592,1.692537,1.954884827,2.65487752,66.668
1813,2016-11-04,66.665,66.805,66.65,86957.3,2.592592,1.692537,1.954884827,2.65487752,66.796
1814,2016-11-06,66.795,66.795,66.795,86957.3,2.592592,1.692537,1.954884827,2.65487752,66.795
1815,2016-11-07,66.795,66.805,66.676,85624.3,2.592592,1.692537,1.954884827,2.65487752,66.745
1816,2016-11-08,66.745,66.748,66.242,85436.6,2.592592,1.692537,1.954884827,2.65487752,66.246
1817,2016-11-09,66.261,66.945,66.242,85181.1,2.592592,1.692537,1.954884827,2.65487752,66.515
1818,2016-11-10,66.468,66.865,66.33,84401.5,2.592592,1.692537,1.954884827,2.65487752,66.865
1819,2016-11-11,67.301,67.565,66.985,83021.4,2.592592,1.692537,1.954884827,2.65487752,67.565
1820,2016-11-13,67.565,67.565,67.557,83021.4,2.592592,1.692537,1.954884827,2.65487752,67.557
1821,2016-11-14,67.52,67.786,67.46,81487.2,2.592592,1.692537,1.954884827,2.65487752,67.785
1822,2016-11-15,67.786,67.875,67.53,83072.2,2.592592,1.692537,1.954884827,2.65487752,67.786
1823,2016-11-16,67.785,68.12,67.618,83395.1,2.592592,1.692537,1.954884827,2.65487752,67.999
1824,2016-11-17,67.983,68.075,67.767,83173.6,2.592592,1.692537,1.954884827,2.65487752,68.023
1825,2016-11-18,68.03,68.25,67.94,82535.7,2.592592,1.692537,1.954884827,2.65487752,68.191
1826,2016-11-20,68.175,68.18,68.175,82535.7,2.592592,1.692537,1.954884827,2.65487752,68.18
1827,2016-11-21,68.185,68.293,68.02,82710.4,2.592592,1.692537,1.954884827,2.65487752,68.228
1828,2016-11-22,68.225,68.49,68.06,82657.3,2.592592,1.692537,1.954884827,2.65487752,68.396
1829,2016-11-23,68.395,68.881,68.36,81204.2,2.592592,1.692537,1.954884827,2.65487752,68.784
1830,2016-11-24,68.81,68.87,68.578,81538.4,2.592592,1.692537,1.954884827,2.65487752,68.761
1831,2016-11-25,68.755,68.761,68.3,81308.4,2.592592,1.692537,1.954884827,2.65487752,68.519
1832,2016-11-27,68.519,68.519,68.519,81308.4,2.592592,1.692537,1.954884827,2.65487752,68.519
1833,2016-11-28,68.519,68.81,68.355,81600.3,2.592592,1.692537,1.954884827,2.65487752,68.579
1834,2016-11-29,68.575,68.776,68.561,81495.5,2.592592,1.692537,1.954884827,2.65487752,68.615
1835,2016-11-30,68.615,68.71,68.368,80639.7,2.592592,1.692537,1.954884827,2.65487752,68.598
1836,2016-12-01,68.595,68.598,68.19,79437.1,2.230483,2.074622,1.954884827,2.65487752,68.236
1837,2016-12-02,68.235,68.393,68.01,80079.6,2.230483,2.074622,1.954884827,2.65487752,68.031
1838,2016-12-04,68.023,68.023,68.021,80079.6,2.230483,2.074622,1.954884827,2.65487752,68.021
1839,2016-12-05,68.021,68.275,68.015,79327.7,2.230483,2.074622,1.954884827,2.65487752,68.025
1840,2016-12-06,68.026,68.158,67.675,79636.7,2.230483,2.074622,1.954884827,2.65487752,67.742
1841,2016-12-07,67.738,67.98,67.425,79765.2,2.230483,2.074622,1.954884827,2.65487752,67.438
1842,2016-12-08,67.445,67.571,67.318,78858.5,2.230483,2.074622,1.954884827,2.65487752,67.546
1843,2016-12-09,67.41,67.64,67.368,78486.3,2.230483,2.074622,1.954884827,2.65487752,67.47
1844,2016-12-11,67.47,67.47,67.47,78486.3,2.230483,2.074622,1.954884827,2.65487752,67.47
1845,2016-12-12,67.471,67.649,67.37,77980.4,2.230483,2.074622,1.954884827,2.65487752,67.431
1846,2016-12-13,67.428,67.609,67.38,78235.7,2.230483,2.074622,1.954884827,2.65487752,67.411
1847,2016-12-14,67.425,67.605,67.4,78492.5,2.230483,2.074622,1.954884827,2.65487752,67.475
1848,2016-12-15,67.77,67.95,67.688,76466.6,2.230483,2.074622,1.954884827,2.65487752,67.857
1849,2016-12-16,67.855,67.88,67.738,76671.5,2.230483,2.074622,1.954884827,2.65487752,67.855
1850,2016-12-18,67.845,67.845,67.845,76671.5,2.230483,2.074622,1.954884827,2.65487752,67.845
1851,2016-12-19,67.85,67.9,67.708,77062.2,2.230483,2.074622,1.954884827,2.65487752,67.844
1852,2016-12-20,67.847,68.111,67.81,76580.2,2.230483,2.074622,1.954884827,2.65487752,67.917
1853,2016-12-21,67.917,67.97,67.77,76955,2.230483,2.074622,1.954884827,2.65487752,67.837
1854,2016-12-22,67.838,68.04,67.82,76954.4,2.230483,2.074622,1.954884827,2.65487752,67.848
1855,2016-12-23,67.845,67.95,67.74,76730.4,2.230483,2.074622,1.954884827,2.65487752,67.837
1856,2016-12-25,67.841,67.841,67.841,76730.4,2.230483,2.074622,1.954884827,2.65487752,67.841
1857,2016-12-26,67.841,67.863,67.705,76730.4,2.230483,2.074622,1.954884827,2.65487752,67.76
1858,2016-12-27,67.82,68.09,67.76,76991.2,2.230483,2.074622,1.954884827,2.65487752,67.978
1859,2016-12-28,67.977,68.261,67.955,77351.3,2.230483,2.074622,1.954884827,2.65487752,68.233
1860,2016-12-29,68.232,68.258,67.905,78047.2,2.230483,2.074622,1.954884827,2.65487752,67.935
1861,2016-12-30,67.935,68,67.85,77772.2,2.230483,2.074622,1.954884827,2.65487752,67.955
1862,2017-01-02,67.951,68.231,67.906,77772.2,1.858736,2.500042,1.538642053,1.829896583,68.145
1863,2017-01-03,68.147,68.438,68.045,78647.8,1.858736,2.500042,1.538642053,1.829896583,68.26
1864,2017-01-04,68.28,68.3,67.85,79294.2,1.858736,2.500042,1.538642053,1.829896583,67.886
1865,2017-01-05,67.895,68.013,67.73,79984.4,1.858736,2.500042,1.538642053,1.829896583,67.743
1866,2017-01-06,67.755,68.198,67.755,79928.3,1.858736,2.500042,1.538642053,1.829896583,68.115
1867,2017-01-09,68.116,68.305,68.07,80410.8,1.858736,2.500042,1.538642053,1.829896583,68.1
1868,2017-01-10,68.11,68.351,67.988,81058.5,1.858736,2.500042,1.538642053,1.829896583,68.327
1869,2017-01-11,68.37,68.546,68.223,80527.4,1.858736,2.500042,1.538642053,1.829896583,68.312
1870,2017-01-12,68.195,68.196,67.95,82033.8,1.858736,2.500042,1.538642053,1.829896583,68.141
1871,2017-01-13,68.15,68.29,68.097,81187.8,1.858736,2.500042,1.538642053,1.829896583,68.18
1872,2017-01-16,68.168,68.28,68.07,81954.4,1.858736,2.500042,1.538642053,1.829896583,68.103
1873,2017-01-17,68.103,68.158,67.855,82673.1,1.858736,2.500042,1.538642053,1.829896583,67.862
1874,2017-01-18,67.853,68.22,67.853,82671.6,1.858736,2.500042,1.538642053,1.829896583,68.22
1875,2017-01-19,68.222,68.319,68.069,81525.7,1.858736,2.500042,1.538642053,1.829896583,68.1
1876,2017-01-20,68.115,68.295,67.978,81835.5,1.858736,2.500042,1.538642053,1.829896583,68.075
1877,2017-01-23,68.081,68.233,68,82692.1,1.858736,2.500042,1.538642053,1.829896583,68.051
1878,2017-01-24,68.05,68.18,68.04,82938.6,1.858736,2.500042,1.538642053,1.829896583,68.138
1879,2017-01-25,68.137,68.2,67.97,81351.4,1.858736,2.500042,1.538642053,1.829896583,67.988
1880,2017-01-26,67.985,68.234,67.965,80990.6,1.858736,2.500042,1.538642053,1.829896583,68.176
1881,2017-01-27,68.191,68.255,68.015,80648.6,1.858736,2.500042,1.538642053,1.829896583,68.105
1882,2017-01-30,68.106,68.12,67.755,81080.6,1.858736,2.500042,1.538642053,1.829896583,67.829
1883,2017-01-31,67.844,67.918,67.455,82282.4,1.858736,2.500042,1.538642053,1.829896583,67.515
1884,2017-02-01,67.669,67.704,67.415,81291.5,2.621723,2.737958,1.538642053,1.829896583,67.415
1885,2017-02-02,67.385,67.51,67.21,82371.6,2.621723,2.737958,1.538642053,1.829896583,67.21
1886,2017-02-03,67.209,67.429,67.184,81789,2.621723,2.737958,1.538642053,1.829896583,67.184
1887,2017-02-06,67.225,67.255,67.145,82442.2,2.621723,2.737958,1.538642053,1.829896583,67.195
1888,2017-02-07,67.2,67.465,67.2,82938.6,2.621723,2.737958,1.538642053,1.829896583,67.35
1889,2017-02-08,67.385,67.385,67.05,83515.7,2.621723,2.737958,1.538642053,1.829896583,67.05
1890,2017-02-09,67.065,67.088,66.725,82766.6,2.621723,2.737958,1.538642053,1.829896583,66.765
1891,2017-02-10,66.851,67.021,66.801,82090.3,2.621723,2.737958,1.538642053,1.829896583,66.854
1892,2017-02-13,66.952,67.087,66.947,81884.6,2.621723,2.737958,1.538642053,1.829896583,66.975
1893,2017-02-14,66.925,67,66.805,82392.6,2.621723,2.737958,1.538642053,1.829896583,66.835
1894,2017-02-15,66.945,67.005,66.875,81906.2,2.621723,2.737958,1.538642053,1.829896583,66.875
1895,2017-02-16,66.96,67.135,66.915,83172.7,2.621723,2.737958,1.538642053,1.829896583,67.08
1896,2017-02-17,67.14,67.167,67,83226.2,2.621723,2.737958,1.538642053,1.829896583,67.08
1897,2017-02-20,67.07,67.07,66.905,82793.9,2.621723,2.737958,1.538642053,1.829896583,66.905
1898,2017-02-21,66.99,67.025,66.947,82519.6,2.621723,2.737958,1.538642053,1.829896583,66.985
1899,2017-02-22,67.007,67.067,66.927,82827.7,2.621723,2.737958,1.538642053,1.829896583,66.95
1900,2017-02-23,66.905,66.965,66.69,83397.1,2.621723,2.737958,1.538642053,1.829896583,66.69
1901,2017-02-24,66.656,66.705,66.615,83781.4,2.621723,2.737958,1.538642053,1.829896583,66.645
1902,2017-02-27,66.72,66.78,66.65,83933.8,2.621723,2.737958,1.538642053,1.829896583,66.7
1903,2017-02-28,66.765,66.835,66.645,83772.1,2.621723,2.737958,1.538642053,1.829896583,66.725
1904,2017-03-01,66.715,66.915,66.715,82889.7,2.61194,2.380612,1.538642053,1.829896583,66.865
1905,2017-03-02,66.782,66.808,66.69,82575.1,2.61194,2.380612,1.538642053,1.829896583,66.785
1906,2017-03-03,66.9,66.91,66.78,81945.5,2.61194,2.380612,1.538642053,1.829896583,66.78
1907,2017-03-06,66.8,66.8,66.66,82129,2.61194,2.380612,1.538642053,1.829896583,66.675
1908,2017-03-07,66.68,66.7,66.595,81120.1,2.61194,2.380612,1.538642053,1.829896583,66.625
1909,2017-03-08,66.633,66.77,66.63,80665.7,2.61194,2.380612,1.538642053,1.829896583,66.765
1910,2017-03-09,66.837,66.875,66.665,80537.2,2.61194,2.380612,1.538642053,1.829896583,66.69
1911,2017-03-10,66.745,66.745,66.555,80061.9,2.61194,2.380612,1.538642053,1.829896583,66.555
1912,2017-03-13,66.15,66.19,66.15,80165.1,2.61194,2.380612,1.538642053,1.829896583,66.18
1913,2017-03-14,66.225,66.265,65.75,79410.2,2.61194,2.380612,1.538642053,1.829896583,65.775
1914,2017-03-15,65.77,65.79,65.42,78755.1,2.61194,2.380612,1.538642053,1.829896583,65.63
1915,2017-03-16,65.405,65.535,65.255,80479.4,2.61194,2.380612,1.538642053,1.829896583,65.385
1916,2017-03-17,65.485,65.675,65.405,80520.3,2.61194,2.380612,1.538642053,1.829896583,65.475
1917,2017-03-20,65.425,65.495,65.315,80537.3,2.61194,2.380612,1.538642053,1.829896583,65.345
1918,2017-03-21,65.424,65.475,65.234,81002,2.61194,2.380612,1.538642053,1.829896583,65.345
1919,2017-03-22,65.585,65.59,65.395,81748.7,2.61194,2.380612,1.538642053,1.829896583,65.455
1920,2017-03-23,65.425,65.588,65.4,81767.4,2.61194,2.380612,1.538642053,1.829896583,65.455
1921,2017-03-24,65.505,65.545,65.385,81600.5,2.61194,2.380612,1.538642053,1.829896583,65.425
1922,2017-03-27,65.295,65.295,64.98,81860.2,2.61194,2.380612,1.538642053,1.829896583,64.995
1923,2017-03-28,65.11,65.135,65.04,81840.7,2.61194,2.380612,1.538642053,1.829896583,65.045
1924,2017-03-29,65.125,65.125,64.865,81218.3,2.61194,2.380612,1.538642053,1.829896583,64.875
1925,2017-03-30,64.85,64.99,64.85,81078.3,2.61194,2.380612,1.538642053,1.829896583,64.86
1926,2017-03-31,64.93,64.99,64.8,80834.3,2.61194,2.380612,1.538642053,1.829896583,64.86
1927,2017-04-03,64.825,65.11,64.785,81121.1,2.214022,2.19969,1.538642053,1.829896583,64.985
1928,2017-04-04,65.15,65.15,65.07,81797.5,2.214022,2.19969,1.538642053,1.829896583,65.08
1929,2017-04-05,65.075,65.175,64.875,80871.1,2.214022,2.19969,1.538642053,1.829896583,64.875
1930,2017-04-06,65.044,65.059,64.504,80961.6,2.214022,2.19969,1.538642053,1.829896583,64.606
1931,2017-04-07,64.599,64.744,64.154,81325.1,2.214022,2.19969,1.538642053,1.829896583,64.27
1932,2017-04-10,64.325,64.61,64.325,80684.5,2.214022,2.19969,1.538642053,1.829896583,64.605
1933,2017-04-11,64.575,64.695,64.41,80780.7,2.214022,2.19969,1.538642053,1.829896583,64.555
1934,2017-04-12,64.625,64.73,64.535,82440.8,2.214022,2.19969,1.538642053,1.829896583,64.69
1935,2017-04-13,64.455,64.493,64.272,82718.5,2.214022,2.19969,1.538642053,1.829896583,64.445
1936,2017-04-14,64.443,64.48,64.443,82718.5,2.214022,2.19969,1.538642053,1.829896583,64.48
1937,2017-04-17,64.44,64.55,64.305,82744.2,2.214022,2.19969,1.538642053,1.829896583,64.48
1938,2017-04-18,64.515,64.655,64.485,82594.6,2.214022,2.19969,1.538642053,1.829896583,64.605
1939,2017-04-19,64.575,64.665,64.525,82594.6,2.214022,2.19969,1.538642053,1.829896583,64.665
1940,2017-04-20,64.64,64.727,64.536,82826.9,2.214022,2.19969,1.538642053,1.829896583,64.62
1941,2017-04-21,64.66,64.69,64.565,82791.5,2.214022,2.19969,1.538642053,1.829896583,64.65
1942,2017-04-24,64.537,64.542,64.41,81804.9,2.214022,2.19969,1.538642053,1.829896583,64.49
1943,2017-04-25,64.425,64.425,64.215,81494.2,2.214022,2.19969,1.538642053,1.829896583,64.33
1944,2017-04-26,64.32,64.33,63.94,80890.9,2.214022,2.19969,1.538642053,1.829896583,64.13
1945,2017-04-27,64.065,64.175,63.985,80994.4,2.214022,2.19969,1.538642053,1.829896583,64.115
1946,2017-04-28,64.13,64.4,64.13,81470.7,2.214022,2.19969,1.538642053,1.829896583,64.29
1947,2017-05-01,64.285,64.285,64.255,81470.7,1.090909,1.874878,1.538642053,1.829896583,64.255
1948,2017-05-02,64.147,64.25,64.125,80625,1.090909,1.874878,1.538642053,1.829896583,64.165
1949,2017-05-03,64.14,64.2,64.115,80195.8,1.090909,1.874878,1.538642053,1.829896583,64.165
1950,2017-05-04,64.195,64.25,64.18,78835.8,1.090909,1.874878,1.538642053,1.829896583,64.215
1951,2017-05-05,64.235,64.395,64.235,79031.1,1.090909,1.874878,1.538642053,1.829896583,64.315
1952,2017-05-08,64.26,64.385,64.21,79066.9,1.090909,1.874878,1.538642053,1.829896583,64.36
1953,2017-05-09,64.44,64.705,64.44,78923.3,1.090909,1.874878,1.538642053,1.829896583,64.68
1954,2017-05-10,64.694,64.694,64.555,79088.2,1.090909,1.874878,1.538642053,1.829896583,64.615
1955,2017-05-11,64.595,64.595,64.35,78752.5,1.090909,1.874878,1.538642053,1.829896583,64.405
1956,2017-05-12,64.305,64.377,64.243,79218.6,1.090909,1.874878,1.538642053,1.829896583,64.243
1957,2017-05-15,64.13,64.18,64.025,79082.3,1.090909,1.874878,1.538642053,1.829896583,64.065
1958,2017-05-16,64.075,64.165,64.04,79096.8,1.090909,1.874878,1.538642053,1.829896583,64.045
1959,2017-05-17,64,64.175,63.99,80655.9,1.090909,1.874878,1.538642053,1.829896583,64.13
1960,2017-05-18,64.4,64.92,64.327,81442,1.090909,1.874878,1.538642053,1.829896583,64.88
1961,2017-05-19,64.725,65.025,64.565,80954.3,1.090909,1.874878,1.538642053,1.829896583,64.565
1962,2017-05-22,64.53,64.655,64.46,81249.3,1.090909,1.874878,1.538642053,1.829896583,64.51
1963,2017-05-23,64.685,64.92,64.655,81688.7,1.090909,1.874878,1.538642053,1.829896583,64.895
1964,2017-05-24,64.93,64.97,64.715,81129.5,1.090909,1.874878,1.538642053,1.829896583,64.77
1965,2017-05-25,64.578,64.65,64.48,81224.1,1.090909,1.874878,1.538642053,1.829896583,64.555
1966,2017-05-26,64.565,64.63,64.425,81507.2,1.090909,1.874878,1.538642053,1.829896583,64.51
1967,2017-05-29,64.485,64.595,64.455,81583.1,1.090909,1.874878,1.538642053,1.829896583,64.54
1968,2017-05-30,64.645,64.707,64.605,81617.8,1.090909,1.874878,1.538642053,1.829896583,64.635
1969,2017-05-31,64.605,64.605,64.46,81695.2,1.090909,1.874878,1.538642053,1.829896583,64.51
1970,2017-06-01,64.525,64.598,64.433,81636.6,1.083032,1.633488,1.538642053,1.829896583,64.478
1971,2017-06-02,64.345,64.52,64.345,82186.5,1.083032,1.633488,1.538642053,1.829896583,64.415
1972,2017-06-05,64.32,64.4,64.29,82375.7,1.083032,1.633488,1.538642053,1.829896583,64.35
1973,2017-06-06,64.34,64.485,64.315,83343.4,1.083032,1.633488,1.538642053,1.829896583,64.43
1974,2017-06-07,64.515,64.535,64.315,83029,1.083032,1.633488,1.538642053,1.829896583,64.435
1975,2017-06-08,64.41,64.43,64.208,81879.3,1.083032,1.633488,1.538642053,1.829896583,64.25
1976,2017-06-09,64.275,64.34,64.167,81391.7,1.083032,1.633488,1.538642053,1.829896583,64.245
1977,2017-06-12,64.35,64.49,64.32,81621,1.083032,1.633488,1.538642053,1.829896583,64.48
1978,2017-06-13,64.455,64.515,64.345,81241.3,1.083032,1.633488,1.538642053,1.829896583,64.345
1979,2017-06-14,64.335,64.367,64.235,81992,1.083032,1.633488,1.538642053,1.829896583,64.235
1980,2017-06-15,64.295,64.62,64.26,80840.1,1.083032,1.633488,1.538642053,1.829896583,64.565
1981,2017-06-16,64.69,64.75,64.405,80876,1.083032,1.633488,1.538642053,1.829896583,64.465
1982,2017-06-19,64.445,64.505,64.34,80387.1,1.083032,1.633488,1.538642053,1.829896583,64.495
1983,2017-06-20,64.485,64.54,64.412,80080,1.083032,1.633488,1.538642053,1.829896583,64.54
1984,2017-06-21,64.635,64.68,64.49,80152.4,1.083032,1.633488,1.538642053,1.829896583,64.53
1985,2017-06-22,64.545,64.63,64.455,80743.8,1.083032,1.633488,1.538642053,1.829896583,64.605
1986,2017-06-23,64.585,64.618,64.445,81005.2,1.083032,1.633488,1.538642053,1.829896583,64.505
1987,2017-06-26,64.465,64.465,64.435,80331.1,1.083032,1.633488,1.538642053,1.829896583,64.435
1988,2017-06-27,64.485,64.545,64.405,80591.3,1.083032,1.633488,1.538642053,1.829896583,64.475
1989,2017-06-28,64.575,64.66,64.51,80591.2,1.083032,1.633488,1.538642053,1.829896583,64.525
1990,2017-06-29,64.455,64.69,64.442,80315.5,1.083032,1.633488,1.538642053,1.829896583,64.66
1991,2017-06-30,64.73,64.84,64.575,80295.9,1.083032,1.633488,1.538642053,1.829896583,64.62
1992,2017-07-03,64.655,64.91,64.635,79727.6,1.083032,1.727978,1.538642053,1.829896583,64.845
1993,2017-07-04,64.805,64.897,64.705,79190.4,1.785714,1.727978,1.538642053,1.829896583,64.79
1994,2017-07-05,64.705,64.865,64.675,79063.2,1.785714,1.727978,1.538642053,1.829896583,64.8
1995,2017-07-06,64.755,64.808,64.705,79329.1,1.785714,1.727978,1.538642053,1.829896583,64.725
1996,2017-07-07,64.775,64.775,64.54,78532.5,1.785714,1.727978,1.538642053,1.829896583,64.625
1997,2017-07-10,64.585,64.597,64.475,78208.4,1.785714,1.727978,1.538642053,1.829896583,64.475
1998,2017-07-11,64.465,64.605,64.46,78203.5,1.785714,1.727978,1.538642053,1.829896583,64.565
1999,2017-07-12,64.535,64.6,64.475,78682.7,1.785714,1.727978,1.538642053,1.829896583,64.475
2000,2017-07-13,64.398,64.475,64.398,78542.9,1.785714,1.727978,1.538642053,1.829896583,64.46
2001,2017-07-14,64.488,64.525,64.424,79306.7,1.785714,1.727978,1.538642053,1.829896583,64.424
2002,2017-07-17,64.365,64.407,64.345,79439,1.785714,1.727978,1.538642053,1.829896583,64.345
2003,2017-07-18,64.37,64.415,64.316,79823.6,1.785714,1.727978,1.538642053,1.829896583,64.316
2004,2017-07-19,64.37,64.37,64.26,79901.3,1.785714,1.727978,1.538642053,1.829896583,64.27
2005,2017-07-20,64.345,64.46,64.325,79816.2,1.785714,1.727978,1.538642053,1.829896583,64.375
2006,2017-07-21,64.385,64.39,64.305,80317.6,1.785714,1.727978,1.538642053,1.829896583,64.385
2007,2017-07-24,64.415,64.465,64.3,80769.5,1.785714,1.727978,1.538642053,1.829896583,64.395
2008,2017-07-25,64.355,64.425,64.345,80763,1.785714,1.727978,1.538642053,1.829896583,64.385
2009,2017-07-26,64.472,64.487,64.355,80330.8,1.785714,1.727978,1.538642053,1.829896583,64.355
2010,2017-07-27,64.195,64.218,64.075,80842.8,1.785714,1.727978,1.538642053,1.829896583,64.125
2011,2017-07-28,64.195,64.245,64.11,81167,1.785714,1.727978,1.538642053,1.829896583,64.115
2012,2017-07-31,64.14,64.273,64.075,81314.9,1.785714,1.727978,1.538642053,1.829896583,64.2
2013,2017-08-01,64.105,64.145,64.045,81431.3,2.517986,1.938974,1.538642053,1.829896583,64.095
2014,2017-08-02,64.125,64.135,63.595,80777.7,2.517986,1.938974,1.538642053,1.829896583,63.635
2015,2017-08-03,63.645,63.72,63.575,80744.7,2.517986,1.938974,1.538642053,1.829896583,63.705
2016,2017-08-04,63.721,63.786,63.624,80027.4,2.517986,1.938974,1.538642053,1.829896583,63.675
2017,2017-08-07,63.73,63.865,63.668,80287.1,2.517986,1.938974,1.538642053,1.829896583,63.84
2018,2017-08-08,63.755,63.785,63.62,80300.9,2.517986,1.938974,1.538642053,1.829896583,63.692
2019,2017-08-09,63.785,63.86,63.715,81143.8,2.517986,1.938974,1.538642053,1.829896583,63.86
2020,2017-08-10,63.955,64.115,63.885,82272.2,2.517986,1.938974,1.538642053,1.829896583,64.095
2021,2017-08-11,64.23,64.27,64.1,82479.2,2.517986,1.938974,1.538642053,1.829896583,64.14
2022,2017-08-14,63.985,64.148,63.935,82217.9,2.517986,1.938974,1.538642053,1.829896583,64.09
2023,2017-08-15,64.11,64.12,64.11,81448.4,2.517986,1.938974,1.538642053,1.829896583,64.12
2024,2017-08-16,64.275,64.328,64.14,81658,2.517986,1.938974,1.538642053,1.829896583,64.17
2025,2017-08-17,64.17,64.17,64.17,82453.6,2.517986,1.938974,1.538642053,1.829896583,64.17
2026,2017-08-18,64.185,64.185,64.082,83089.9,2.517986,1.938974,1.538642053,1.829896583,64.095
2027,2017-08-21,64.075,64.157,64.015,82897.5,2.517986,1.938974,1.538642053,1.829896583,64.11
2028,2017-08-22,64.095,64.15,64.05,82357.3,2.517986,1.938974,1.538642053,1.829896583,64.072
2029,2017-08-23,64.045,64.147,64.045,82500,2.517986,1.938974,1.538642053,1.829896583,64.045
2030,2017-08-24,64.04,64.09,64.005,82544.3,2.517986,1.938974,1.538642053,1.829896583,64.045
2031,2017-08-25,64.055,64.065,64.005,82307.4,2.517986,1.938974,1.538642053,1.829896583,64.005
2032,2017-08-28,63.89,63.93,63.855,82133.9,2.517986,1.938974,1.538642053,1.829896583,63.905
2033,2017-08-29,63.955,64.037,63.925,84420,2.517986,1.938974,1.538642053,1.829896583,64.015
2034,2017-08-30,63.975,64.02,63.875,83698.2,2.517986,1.938974,1.538642053,1.829896583,63.99
2035,2017-08-31,64.035,64.06,63.895,83855.2,2.517986,1.938974,1.538642053,1.829896583,63.935
2036,2017-09-01,63.925,64.055,63.875,84535.1,2.888087,2.232964,1.538642053,1.829896583,64.025
2037,2017-09-04,63.945,64.178,63.935,85400,2.888087,2.232964,1.538642053,1.829896583,64.04
2038,2017-09-05,64.105,64.162,64.08,85633.8,2.888087,2.232964,1.538642053,1.829896583,64.105
2039,2017-09-06,64.105,64.262,64.06,85782.9,2.888087,2.232964,1.538642053,1.829896583,64.06
2040,2017-09-07,64.042,64.055,63.98,86041.1,2.888087,2.232964,1.538642053,1.829896583,64.015
2041,2017-09-08,63.87,63.96,63.78,85937.9,2.888087,2.232964,1.538642053,1.829896583,63.785
2042,2017-09-11,63.905,63.94,63.838,85275.4,2.888087,2.232964,1.538642053,1.829896583,63.935
2043,2017-09-12,63.985,64.055,63.935,84942.1,2.888087,2.232964,1.538642053,1.829896583,64.031
2044,2017-09-13,63.99,64.05,63.97,84961.5,2.888087,2.232964,1.538642053,1.829896583,64.01
2045,2017-09-14,64.168,64.172,64.062,84887.1,2.888087,2.232964,1.538642053,1.829896583,64.123
